Date,Optimal,FBIOX,FNCMX,FSEAX,FSKAX,FSPSX,FXAIX,IWM,VUG,SPY,IVV,VOO,QQQ,BND,FBND,HDV,VEU,VWO,FDHY,FDIS,ONEQ,VV,VB,HNDL,WBII,PCEF,FDIV,CEFS,YLD,INKM,IYLD,FCEF,MLTI,YYY,MDIV,HIPS,CVY,GYLD,VTI,VEA,IEFA,AGG,GLD,XLF,VNQ,LQD,SWPPX
2018-05-07,2.050556,3.532008,3.870768,4.306864,2.571522,1.717682,2.287795,3.980023,3.493801,2.596910,2.598737,2.818447,2.120022,1.501821,1.064196,2.086266,1.431916,2.470249,1.000000,1.692793,4.418133,3.271526,3.759418,0.971011,1.015831,1.726589,1.118708,1.132791,1.137643,1.338357,1.320448,1.168463,1.093666,1.550315,1.256533,1.042937,1.655421,1.044565,3.383568,1.298917,1.615127,1.693099,2.806895,1.855179,2.907522,2.328076,2.598753
2018-05-08,2.049558,3.502921,3.871578,4.330334,2.572527,1.717682,2.287061,3.999791,3.495720,2.596910,2.597674,2.818332,2.117854,1.500677,1.064742,2.077537,1.432966,2.482851,1.000000,1.685335,4.415189,3.271259,3.773897,1.000279,1.012020,1.727339,1.113925,1.132351,1.143334,1.335901,1.315092,1.163655,1.089492,1.546951,1.252397,1.042937,1.650118,1.049972,3.384796,1.298917,1.615610,1.691178,2.807346,1.868020,2.892949,2.327264,2.598125
2018-05-09,2.052839,3.554521,3.910476,4.330334,2.596310,1.717682,2.309577,4.021332,3.531951,2.622012,2.624358,2.845692,2.140936,1.498963,1.062558,2.090256,1.436901,2.486139,1.000000,1.692379,4.457953,3.303242,3.800109,0.966275,1.011808,1.728090,1.117060,1.127947,1.143334,1.339585,1.317234,1.164195,1.091990,1.548633,1.256533,1.042378,1.655421,1.050572,3.416732,1.302961,1.618987,1.689258,2.801487,1.895729,2.912380,2.326857,2.623849
2018-05-10,2.063054,3.543346,3.945727,4.382165,2.619088,1.731104,2.331847,4.042873,3.564344,2.646529,2.648142,2.872363,2.163126,1.502010,1.062340,2.112952,1.450543,2.535457,1.000000,1.697764,4.502886,3.333358,3.819581,0.974776,1.018667,1.733340,1.120721,1.130149,1.147034,1.349002,1.324198,1.175540,1.097994,1.550315,1.264804,1.050072,1.671332,1.054176,3.446458,1.312206,1.628639,1.693099,2.820640,1.911274,2.935174,2.338646,2.648946
2018-05-11,2.064683,3.636688,3.946133,4.386077,2.624112,1.738210,2.336498,4.050729,3.568423,2.654604,2.653653,2.879375,2.161086,1.503534,1.064305,2.125422,1.453429,2.526689,1.000000,1.701079,4.499632,3.339755,3.826322,0.976404,1.019642,1.734090,1.120653,1.134442,1.147034,1.352687,1.327948,1.177439,1.099492,1.554518,1.263425,1.051685,1.662998,1.054777,3.453337,1.314806,1.633706,1.693899,2.816584,1.909922,2.925085,2.342711,2.654593
2018-05-14,2.063748,3.681058,3.950590,4.415416,2.624782,1.741368,2.338700,4.035270,3.566023,2.655870,2.657037,2.882594,2.164784,1.501630,1.065179,2.126669,1.455790,2.534361,1.000000,1.703564,4.509704,3.342953,3.818084,0.976771,1.018583,1.734841,1.122369,1.136754,1.146266,1.351049,1.324733,1.175269,1.099313,1.557882,1.267561,1.051685,1.668301,1.068592,3.455056,1.317118,1.635636,1.692299,2.805092,1.908570,2.900048,2.338442,2.657102
2018-05-15,2.050181,3.655915,3.918175,4.362606,2.609373,1.728736,2.322793,4.036030,3.532911,2.637579,2.637603,2.862821,2.140809,1.494581,1.060156,2.115196,1.441099,2.486139,1.000000,1.693621,4.472362,3.320032,3.813590,0.973147,1.015652,1.728840,1.117175,1.128497,1.146266,1.337948,1.319377,1.174184,1.093046,1.549474,1.263425,1.042875,1.662998,1.045767,3.434174,1.306139,1.622607,1.684778,2.759802,1.905191,2.852967,2.320759,2.657102
2018-05-16,2.051411,3.697162,3.944512,4.377275,2.621767,1.727156,2.332827,4.078099,3.549707,2.648669,2.650076,2.875006,2.154964,1.493439,1.061248,2.120434,1.448444,2.521209,1.000000,1.709779,4.501336,3.334691,3.842549,0.971111,1.016417,1.732589,1.118204,1.129598,1.146266,1.339995,1.320448,1.173478,1.094730,1.553678,1.262736,1.042250,1.669817,1.060520,3.450880,1.310184,1.626226,1.682858,2.755520,1.908570,2.844372,2.317710,2.650201
2018-05-17,2.048791,3.707844,3.944512,4.354783,2.622437,1.732288,2.331603,4.096852,3.547787,2.646432,2.647949,2.872592,2.146675,1.492105,1.059938,2.117691,1.445034,2.486139,1.000000,1.706050,4.495139,3.333092,3.855281,0.969890,1.015992,1.728840,1.117975,1.129598,1.145212,1.337538,1.319377,1.172013,1.093816,1.551156,1.263425,1.043499,1.675120,1.050241,3.451863,1.311917,1.628639,1.680617,2.757098,1.904515,2.830172,2.313239,2.650201
2018-05-18,2.051101,3.722305,3.921416,4.342070,2.617078,1.732288,2.325729,4.102174,3.544668,2.639816,2.641471,2.865465,2.135581,1.496105,1.060812,2.112203,1.437688,2.463125,1.000000,1.703564,4.477630,3.324297,3.856280,0.969483,1.016587,1.730339,1.115230,1.131249,1.145212,1.335082,1.319377,1.172013,1.095060,1.551156,1.262047,1.045997,1.668301,1.057497,3.444247,1.307295,1.622607,1.684937,2.758224,1.888971,2.833909,2.322792,2.642044
2018-05-21,2.054573,3.675799,3.943297,4.342070,2.636170,1.735842,2.342861,4.129291,3.568183,2.659664,2.660808,2.886503,2.147568,1.496105,1.060899,2.127916,1.447133,2.479016,1.000000,1.712265,4.500407,3.349616,3.884240,0.971519,1.016034,1.735622,1.118502,1.133023,1.145212,1.341223,1.322591,1.179067,1.099698,1.552837,1.268940,1.049119,1.681181,1.064752,3.470041,1.315673,1.632740,1.685098,2.759802,1.902488,2.867539,2.324215,2.661494
2018-05-22,2.053388,3.689439,3.935598,4.358695,2.626122,1.736631,2.335519,4.099386,3.551147,2.652269,2.653653,2.878225,2.144762,1.496486,1.062340,2.123178,1.446870,2.488879,1.000000,1.703979,4.493279,3.339755,3.855032,0.971559,1.016842,1.731095,1.118226,1.133467,1.147318,1.343679,1.321520,1.175811,1.101243,1.555359,1.269563,1.058486,1.689515,1.052055,3.457267,1.314806,1.631051,1.685098,2.758224,1.915329,2.871649,2.321775,2.653337
2018-05-23,2.060109,3.702257,3.960314,4.358695,2.634161,1.716497,2.343106,4.104708,3.573942,2.659566,2.661194,2.887193,2.162871,1.501058,1.064524,2.132406,1.435589,2.477920,1.000000,1.714336,4.519929,3.348550,3.858776,0.972089,1.017351,1.733357,1.120041,1.128478,1.149026,1.343679,1.325270,1.174509,1.104980,1.553678,1.272339,1.058486,1.675120,1.062938,3.466356,1.302384,1.613920,1.689738,2.761154,1.903164,2.900423,2.331735,2.662122
2018-05-24,2.064045,3.710637,3.959504,4.358695,2.629806,1.709786,2.338456,4.106229,3.572022,2.654118,2.656361,2.881674,2.162234,1.504106,1.063869,2.123427,1.428506,2.469153,1.000000,1.716822,4.519619,3.342420,3.863020,0.976812,1.019815,1.732604,1.120271,1.126261,1.149310,1.342451,1.323126,1.174726,1.103380,1.552837,1.268177,1.054115,1.673605,1.057497,3.460706,1.298050,1.609095,1.694379,2.784813,1.888295,2.894443,2.338240,2.662122
2018-05-25,2.066528,3.717704,3.963961,4.358695,2.624447,1.702285,2.333316,4.098880,3.566743,2.647794,2.648916,2.874432,2.164401,1.507344,1.067362,2.110708,1.423259,2.475180,1.000000,1.719721,4.525042,3.336824,3.858776,0.980069,1.018328,1.731849,1.122798,1.121827,1.149310,1.342042,1.322591,1.173098,1.102716,1.547757,1.268870,1.055989,1.669817,1.050241,3.454073,1.290827,1.599203,1.698059,2.776250,1.882213,2.904533,2.345150,2.650828
2018-05-29,2.071195,3.690917,3.963961,4.358695,2.624447,1.669914,2.306395,4.093304,3.539870,2.617342,2.619427,2.841209,2.154837,1.517822,1.073907,2.097738,1.394925,2.420383,1.000000,1.708536,4.503969,3.298178,3.848292,0.982594,1.018753,1.726567,1.118341,1.116285,1.152440,1.336720,1.319377,1.172013,1.100477,1.548603,1.268870,1.054115,1.658452,1.051450,3.419927,1.264826,1.565424,1.709260,2.775800,1.819360,2.918358,2.357548,2.620085
2018-05-30,2.072536,3.751557,3.980574,4.336202,2.631816,1.686495,2.336008,4.158181,3.579940,2.652269,2.654426,2.878686,2.170268,1.513250,1.070624,2.129912,1.411715,2.441754,1.000000,1.724693,4.544255,3.340021,3.903214,0.985525,1.019390,1.734867,1.127899,1.116838,1.151131,1.344908,1.326340,1.177114,1.107538,1.553683,1.280664,1.072974,1.678908,1.071403,3.464146,1.283027,1.590516,1.704940,2.779856,1.852476,2.957968,2.348402,2.653965
2018-05-31,2.069063,3.754022,3.970444,4.336202,2.613728,1.680573,2.320590,4.124983,3.563383,2.636022,2.636830,2.860062,2.168865,1.512678,1.070405,2.112952,1.405943,2.444494,1.000000,1.716408,4.532324,3.319766,3.869262,0.985525,1.018116,1.734867,1.124337,1.121273,1.150449,1.340404,1.319377,1.176354,1.103805,1.547757,1.275114,1.070351,1.672089,1.057497,3.440316,1.276093,1.583519,1.703499,2.773772,1.836932,2.947878,2.347385,2.636397
2018-06-01,2.073574,3.798556,4.030007,4.336202,2.641195,1.692021,2.346042,4.152098,3.606093,2.661901,2.663901,2.890181,2.202915,1.513615,1.065151,2.121931,1.419061,2.471892,1.000000,1.727593,4.596934,3.353880,3.897472,0.984629,1.019390,1.739395,1.126267,1.116838,1.150905,1.342861,1.321520,1.182865,1.105528,1.550297,1.278583,1.075972,1.680423,1.076240,3.476183,1.285627,1.593894,1.701398,2.760027,1.857206,2.960958,2.342880,2.665259
2018-06-04,2.074371,3.772920,4.057965,4.432040,2.653589,1.700706,2.356566,4.174146,3.632248,2.674549,2.676277,2.902941,2.222809,1.510362,1.066684,2.123427,1.425620,2.497647,1.000000,1.747893,4.626218,3.370138,3.915696,0.987398,1.021938,1.736377,1.126704,1.120164,1.159046,1.347364,1.324903,1.183408,1.109031,1.556224,1.280664,1.082217,1.689515,1.068380,3.492397,1.291405,1.600168,1.697388,2.757323,1.863289,2.986741,2.337578,2.677179
2018-06-05,2.077785,3.786395,4.075388,4.451599,2.657608,1.697943,2.358279,4.199996,3.641365,2.676495,2.678694,2.906965,2.229695,1.511702,1.068654,2.119935,1.422209,2.475728,1.000000,1.758251,4.649770,3.372803,3.933419,0.988213,1.020664,1.739395,1.131529,1.120663,1.156303,1.347364,1.322218,1.185090,1.107923,1.558763,1.280664,1.081592,1.690272,1.070798,3.497556,1.289960,1.598237,1.698672,2.768139,1.855179,2.978893,2.339209,2.679062
2018-06-06,2.078405,3.816304,4.102130,4.486805,2.680386,1.708207,2.378592,4.230406,3.669919,2.698873,2.701704,2.930187,2.242703,1.507492,1.066793,2.130660,1.435589,2.511346,1.000000,1.777308,4.681532,3.402920,3.965874,0.987398,1.021513,1.741659,1.128748,1.122935,1.156189,1.351458,1.324366,1.191004,1.111227,1.558763,1.277889,1.082841,1.700122,1.073217,3.528511,1.300939,1.612714,1.694822,2.769716,1.888971,2.985993,2.330647,2.702276
2018-06-07,2.080062,3.770455,4.073767,4.486805,2.677706,1.707812,2.377369,4.207345,3.654082,2.698580,2.699964,2.928807,2.224467,1.511319,1.068216,2.146123,1.425357,2.472988,1.000000,1.781865,4.649924,3.398656,3.955889,0.987805,1.023637,1.743923,1.130839,1.124155,1.156761,1.349002,1.325440,1.188833,1.111934,1.557070,1.283439,1.086900,1.705425,1.070798,3.523351,1.293427,1.602580,1.698511,2.768364,1.895054,2.985993,2.338394,2.702276
2018-06-08,2.078776,3.785574,4.079035,4.437908,2.686415,1.703865,2.384956,4.220016,3.663681,2.706559,2.707505,2.938004,2.224595,1.509405,1.068435,2.157097,1.426145,2.471344,1.000000,1.787666,4.656897,3.410116,3.970119,0.989109,1.021981,1.742414,1.130839,1.125652,1.159617,1.351458,1.326514,1.187205,1.114333,1.562997,1.282745,1.085963,1.704667,1.073822,3.535389,1.295739,1.605958,1.696106,2.771744,1.897757,2.996829,2.334520,2.709178
2018-06-11,2.078348,3.773413,4.086733,4.437908,2.689095,1.703865,2.387403,4.226352,3.671838,2.710158,2.712050,2.941798,2.230588,1.508066,1.067121,2.160089,1.432703,2.468057,1.000000,1.793880,4.663869,3.414646,3.978606,0.988457,1.023213,1.745433,1.129231,1.127924,1.159903,1.350640,1.328663,1.188291,1.115298,1.562151,1.285520,1.089710,1.716032,1.070194,3.540548,1.304117,1.617057,1.694341,2.776701,1.893702,2.992345,2.332278,2.712315
2018-06-12,2.080512,3.814332,4.109424,4.465290,2.695459,1.703865,2.391563,4.245611,3.688395,2.713660,2.715724,2.946741,2.242321,1.507874,1.067340,2.159341,1.426407,2.466412,1.000000,1.804651,4.693153,3.420777,3.994084,0.988620,1.022363,1.745433,1.131069,1.125153,1.159331,1.350230,1.323829,1.191507,1.113979,1.562151,1.285520,1.089086,1.711486,1.067775,3.547918,1.296027,1.605958,1.694822,2.767463,1.888971,3.010282,2.332482,2.716707
2018-06-13,2.077814,3.811045,4.105372,4.439864,2.684405,1.703865,2.382018,4.228886,3.675437,2.705002,2.706345,2.935015,2.242193,1.506917,1.065808,2.139389,1.424046,2.448329,1.000000,1.804651,4.685406,3.409050,3.971616,0.990135,1.022363,1.742414,1.129691,1.127924,1.156561,1.346136,1.320070,1.196356,1.107180,1.562151,1.277195,1.079472,1.704667,1.068984,3.534652,1.296605,1.607647,1.693218,2.775800,1.882213,2.951615,2.330239,2.706041
2018-06-14,2.084566,3.841118,4.141434,4.414437,2.692780,1.702680,2.388627,4.251441,3.702791,2.711812,2.713983,2.943522,2.264893,1.510171,1.068873,2.144377,1.420372,2.435178,1.000000,1.820809,4.726929,3.418112,3.985346,0.989890,1.024062,1.743168,1.130127,1.127924,1.155332,1.348183,1.322218,1.191452,1.111021,1.562151,1.280664,1.083305,1.701636,1.059915,3.544724,1.293427,1.604028,1.697549,2.780081,1.864641,2.979640,2.340841,2.713569
2018-06-15,2.081979,3.837831,4.132925,4.414437,2.690435,1.694390,2.386669,4.252708,3.700152,2.708353,2.710115,2.940993,2.256986,1.510362,1.069748,2.149116,1.411715,2.422027,1.000795,1.825004,4.720097,3.416246,3.980854,0.988702,1.024062,1.741659,1.128979,1.127924,1.155332,1.346136,1.320607,1.191016,1.110516,1.561303,1.276501,1.079535,1.703152,1.062938,3.541285,1.284471,1.594859,1.698190,2.734114,1.864573,2.977772,2.337578,2.711060
2018-06-18,2.079789,3.823534,4.133330,4.359673,2.687755,1.681757,2.381529,4.272729,3.698232,2.702782,2.704218,2.933980,2.255683,1.510362,1.068676,2.130910,1.401484,2.394081,0.995425,1.824588,4.712953,3.409317,3.996082,0.989070,1.022788,1.737486,1.130839,1.124044,1.155332,1.342451,1.321144,1.186656,1.110163,1.557070,1.278583,1.078278,1.700122,1.057029,3.537355,1.275515,1.582554,1.698511,2.728932,1.861179,2.978601,2.335132,2.705413
2018-06-19,2.079424,3.888610,4.122390,4.359673,2.687755,1.665176,2.371984,4.272982,3.677836,2.692423,2.694260,2.922829,2.249293,1.512850,1.069967,2.135399,1.387054,2.366682,0.999204,1.821266,4.701925,3.394924,3.989341,0.984975,1.023043,1.736727,1.132976,1.125153,1.155332,1.339585,1.320070,1.189653,1.110183,1.554530,1.279277,1.078278,1.696333,1.053982,3.525562,1.261648,1.568826,1.700275,2.721947,1.856428,2.975585,2.336355,2.705413
2018-06-20,2.076918,3.954014,4.152779,4.313709,2.684740,1.665176,2.376145,4.307447,3.694393,2.697015,2.699868,2.928118,2.265268,1.509405,1.068216,2.128415,1.389153,2.374354,0.996618,1.830403,4.740286,3.401588,4.017052,0.987432,1.023000,1.738245,1.134745,1.126548,1.155247,1.342861,1.322218,1.193468,1.112994,1.559611,1.283439,1.087704,1.710728,1.060075,3.533670,1.264248,1.567843,1.697068,2.709779,1.851677,3.008773,2.323307,2.699139
2018-06-21,2.072926,3.896005,4.115502,4.313709,2.665982,1.659255,2.361216,4.267153,3.664639,2.680108,2.681208,2.909839,2.245587,1.510171,1.068260,2.117192,1.377872,2.340927,0.998607,1.816697,4.697267,3.379200,3.977857,0.985548,1.022363,1.732175,1.135392,1.122362,1.158760,1.339585,1.318996,1.188890,1.111922,1.557917,1.280294,1.086761,1.697091,1.065558,3.509350,1.255581,1.557774,1.697549,2.705047,1.846246,3.023103,2.321472,2.682199
2018-06-22,2.073961,3.886146,4.104562,4.295128,2.670337,1.678993,2.365621,4.252962,3.662932,2.684995,2.686719,2.915012,2.240603,1.511128,1.069530,2.137643,1.393613,2.359955,0.998607,1.812959,4.683599,3.385223,3.975405,0.987022,1.024062,1.739003,1.135114,1.123088,1.158760,1.342042,1.324903,1.192923,1.125894,1.561303,1.282391,1.097129,1.699364,1.058856,3.514357,1.269038,1.575457,1.699153,2.711582,1.837422,3.046863,2.324326,2.687218
2018-06-25,2.063003,3.805129,4.019472,4.221783,2.670337,1.653333,2.365621,4.183523,3.592436,2.648445,2.650076,2.874662,2.190121,1.510936,1.070514,2.125422,1.372908,2.329070,0.997056,1.775993,4.587775,3.338909,3.910592,0.979651,1.020664,1.725346,1.132138,1.112595,1.157332,1.339108,1.320607,1.178809,1.111461,1.550297,1.278197,1.087075,1.691030,1.066167,3.465014,1.251193,1.552863,1.698190,2.701442,1.817738,3.038943,2.322083,2.687218
2018-06-26,2.066533,3.811538,4.035274,4.216892,2.638850,1.653728,2.365621,4.207852,3.609999,2.654309,2.656400,2.880985,2.199067,1.513424,1.070843,2.126329,1.373969,2.319694,0.998209,1.788038,4.603771,3.345066,3.929610,0.982927,1.022499,1.730657,1.134861,1.119571,1.151248,1.339108,1.318996,1.180608,1.111231,1.552855,1.283089,1.092730,1.690036,1.057638,3.472910,1.252656,1.554827,1.700918,2.687246,1.811629,3.048749,2.329830,2.687218
2018-06-27,2.062159,3.704886,3.972470,4.140613,2.613393,1.646622,2.318387,4.140441,3.568857,2.632320,2.633572,2.857073,2.169162,1.517060,1.072620,2.124314,1.357512,2.268402,0.999246,1.763533,4.533884,3.316421,3.875556,0.978832,1.020622,1.724588,1.130661,1.121804,1.151248,1.332497,1.316310,1.177446,1.104102,1.545180,1.277499,1.085818,1.675506,1.061293,3.440591,1.241246,1.540829,1.703965,2.671924,1.789230,3.037057,2.337783,2.687218
2018-06-28,2.064200,3.701927,4.004480,4.125944,2.629136,1.645042,2.318387,4.153113,3.599413,2.647371,2.650086,2.874478,2.187821,1.515912,1.073037,2.138161,1.364148,2.289912,0.989675,1.775578,4.566653,3.337303,3.896077,0.978832,1.017422,1.723828,1.128608,1.114270,1.148592,1.332911,1.317921,1.177664,1.108082,1.546885,1.278197,1.085818,1.685448,1.055201,3.462055,1.245635,1.545004,1.703804,2.663812,1.804842,3.064211,2.334725,2.687218
2018-06-29,2.067447,3.755501,4.007721,4.201246,2.631146,1.660044,2.334784,4.150325,3.604465,2.651181,2.652320,2.881755,2.193700,1.515530,1.072401,2.139671,1.376093,2.327415,0.996853,1.779316,4.576282,3.339980,3.895577,0.982640,1.016527,1.728381,1.134284,1.118176,1.149906,1.339935,1.318996,1.180389,1.107716,1.548591,1.278197,1.079535,1.677801,1.060075,3.464522,1.254996,1.556301,1.705248,2.673502,1.804842,3.071753,2.335948,2.687218
2018-07-02,2.067090,3.796419,4.038921,4.167995,2.639855,1.639121,2.342126,4.178962,3.617939,2.656849,2.659799,2.885104,2.208397,1.514590,1.071304,2.131867,1.362821,2.302045,0.992865,1.779316,4.609673,3.349350,3.911092,0.984156,1.015673,1.726863,1.127546,1.110642,1.150336,1.333737,1.316847,1.179626,1.108249,1.546885,1.276800,1.080792,1.672447,1.070432,3.472910,1.241539,1.540583,1.703624,2.646688,1.813665,3.054783,2.336254,2.660240
2018-07-03,2.068166,3.818605,4.003264,4.138657,2.639855,1.649385,2.330380,4.195621,3.593638,2.647467,2.649212,2.873439,2.182837,1.517658,1.071962,2.141434,1.366537,2.304252,0.991669,1.770179,4.574263,3.335161,3.922103,0.990709,1.017124,1.728381,1.131376,1.109525,1.144859,1.342000,1.322266,1.181479,1.114007,1.547739,1.280993,1.098763,1.682389,1.061902,3.464029,1.244172,1.544512,1.707160,2.673502,1.797375,3.077788,2.344844,2.647064
2018-07-05,2.075181,3.855250,4.049861,4.122032,2.653254,1.659649,2.351182,4.243437,3.629246,2.669065,2.671941,2.898040,2.209930,1.519769,1.073279,2.157043,1.375297,2.302045,0.992068,1.780562,4.620389,3.363538,3.957888,0.986613,1.019939,1.730657,1.134514,1.110084,1.150623,1.347785,1.330937,1.186384,1.121172,1.549444,1.287981,1.100899,1.693095,1.080789,3.493387,1.252070,1.557529,1.708768,2.682515,1.801448,3.114370,2.352206,2.670905
2018-07-06,2.082444,3.971763,4.049861,4.148437,2.676366,1.670309,2.371320,4.279299,3.669187,2.691641,2.692729,2.922178,2.244309,1.521495,1.075034,2.165602,1.384588,2.330173,0.992865,1.795930,4.681735,3.391649,3.993924,0.985794,1.023053,1.734451,1.141275,1.116223,1.150623,1.356049,1.337440,1.189490,1.126052,1.557971,1.294271,1.109131,1.699977,1.083226,3.522744,1.260554,1.567107,1.710536,2.678233,1.810272,3.130964,2.355478,2.693492
2018-07-09,2.087740,3.974063,4.140623,4.228628,2.700149,1.683731,2.392958,4.306259,3.701428,2.715877,2.717984,2.948049,2.264501,1.520152,1.073937,2.164595,1.399718,2.372640,0.992865,1.816282,4.725378,3.422435,4.024203,0.991937,1.023778,1.736727,1.141205,1.116781,1.156615,1.358528,1.336898,1.195648,1.123717,1.557118,1.292873,1.108439,1.709919,1.084444,3.554816,1.271963,1.580860,1.708929,2.684768,1.851677,3.106073,2.357114,2.717962
2018-07-10,2.087693,3.956316,4.142244,4.230584,2.706848,1.685310,2.401318,4.286675,3.709609,2.725650,2.727891,2.958329,2.266163,1.519193,1.073059,2.186498,1.399718,2.370434,0.993862,1.819189,4.730657,3.434215,4.014944,0.990504,1.023565,1.735969,1.142752,1.117507,1.155698,1.361006,1.339066,1.191833,1.127748,1.559677,1.293572,1.109948,1.716036,1.089927,3.563945,1.273425,1.580614,1.707643,2.679811,1.844889,3.112484,2.354455,2.727373
2018-07-11,2.083276,3.941197,4.118743,4.171907,2.706848,1.657675,2.384352,4.250304,3.691804,2.705713,2.707590,2.938117,2.254661,1.519960,1.074815,2.166610,1.376093,2.326312,0.997053,1.813374,4.700528,3.410656,3.984915,0.988251,1.023352,1.733693,1.141021,1.115442,1.160629,1.352743,1.333646,1.193749,1.123133,1.557118,1.288680,1.109948,1.701507,1.077743,3.538534,1.251193,1.553845,1.708285,2.650744,1.836065,3.102302,2.359159,2.708550
2018-07-12,2.091922,3.987210,4.176685,4.223738,2.709863,1.669124,2.405498,4.270906,3.733428,2.730244,2.730903,2.963295,2.293512,1.521111,1.075034,2.170386,1.388038,2.358852,0.995856,1.822512,4.763892,3.440908,4.007187,0.993985,1.026764,1.735969,1.143374,1.117339,1.160629,1.356875,1.335272,1.196486,1.113658,1.560529,1.290777,1.104670,1.700742,1.079570,3.567646,1.261724,1.565879,1.710375,2.661784,1.839459,3.111730,2.364272,2.732392
2018-07-13,2.093576,3.986882,4.177901,4.246231,2.711872,1.674651,2.407957,4.258189,3.739683,2.732394,2.733720,2.965836,2.295429,1.522454,1.075693,2.167365,1.392551,2.360506,0.996853,1.829157,4.770416,3.443852,4.000930,0.995880,1.026124,1.732934,1.143282,1.122641,1.158048,1.357701,1.336898,1.199168,1.113261,1.561382,1.292174,1.112210,1.699213,1.076524,3.569866,1.265235,1.571773,1.711983,2.650068,1.831313,3.102302,2.366112,2.734902
2018-07-16,2.090542,3.947934,4.164529,4.241341,2.707183,1.674256,2.405744,4.241657,3.728376,2.729950,2.732749,2.963988,2.289933,1.520344,1.075912,2.162833,1.390693,2.347270,0.996853,1.828326,4.753332,3.440640,3.982662,0.993862,1.025911,1.732934,1.141436,1.116223,1.157762,1.355635,1.334730,1.195172,1.111362,1.558824,1.287981,1.100899,1.696153,1.077503,3.564192,1.265527,1.572018,1.710053,2.648716,1.863894,3.085708,2.362226,2.734902
2018-07-17,2.091432,3.985073,4.193703,4.225694,2.718907,1.674256,2.415333,4.260477,3.750029,2.740995,2.743822,2.976693,2.303864,1.519769,1.075253,2.172400,1.393878,2.365470,0.995258,1.834972,4.785947,3.455364,4.002431,0.994850,1.025569,1.737486,1.142152,1.119013,1.159338,1.353156,1.334188,1.196541,1.112784,1.561382,1.284487,1.103413,1.697683,1.070772,3.580474,1.266990,1.573738,1.709410,2.620099,1.865930,3.065342,2.360591,2.743686
2018-07-18,2.091708,3.974885,4.192893,4.225694,2.724936,1.674256,2.420497,4.272432,3.751232,2.746760,2.749845,2.982122,2.299519,1.519001,1.075473,2.168372,1.394675,2.363264,0.998449,1.834141,4.789674,3.462592,4.015694,0.994850,1.025140,1.742796,1.143052,1.124036,1.153575,1.353983,1.335814,1.201412,1.112784,1.565646,1.287283,1.105183,1.701507,1.071996,3.588369,1.267575,1.574229,1.708929,2.620775,1.895796,3.051766,2.360181,2.749332
2018-07-19,2.091223,3.985238,4.177496,4.198312,2.717902,1.673466,2.411154,4.302699,3.741608,2.736400,2.738480,2.970802,2.288016,1.521879,1.077229,2.162581,1.387508,2.336240,0.998050,1.832064,4.773212,3.449475,4.033462,0.995262,1.026211,1.741280,1.149511,1.124595,1.157303,1.356875,1.333646,1.203054,1.113868,1.566499,1.294970,1.105183,1.711448,1.078115,3.579734,1.262309,1.570299,1.711501,2.609509,1.867288,3.087594,2.363862,2.738666
2018-07-20,2.088634,3.979486,4.174254,4.232540,2.714217,1.684520,2.408941,4.285149,3.736315,2.733273,2.735567,2.968030,2.287505,1.518426,1.074815,2.158553,1.398125,2.366573,0.997053,1.822096,4.767000,3.446529,4.019448,0.992790,1.026254,1.742796,1.147427,1.122121,1.158622,1.353983,1.338524,1.198675,1.113415,1.563941,1.289852,1.111000,1.696919,1.073832,3.573320,1.269915,1.578404,1.708125,2.626408,1.870682,3.057801,2.356910,2.736156
2018-07-23,2.084157,3.966504,4.188436,4.207113,2.718237,1.684520,2.413366,4.290491,3.736795,2.738355,2.740617,2.973690,2.294790,1.513631,1.072401,2.155281,1.394940,2.359403,0.995856,1.818358,4.780977,3.451616,4.016945,0.992790,1.024712,1.742339,1.148585,1.128023,1.158880,1.351504,1.333105,1.198949,1.112689,1.567352,1.290554,1.110241,1.703036,1.076891,3.578994,1.267868,1.578158,1.702177,2.613790,1.896475,3.051389,2.347502,2.741176
2018-07-24,2.088551,3.918848,4.185194,4.238408,2.723931,1.684520,2.424923,4.244709,3.749307,2.752134,2.754313,2.987665,2.304247,1.515932,1.071962,2.178694,1.405293,2.394701,1.000044,1.810467,4.782685,3.466340,3.976907,0.992790,1.025440,1.746155,1.149049,1.124876,1.156815,1.352743,1.334730,1.204860,1.113590,1.567352,1.290554,1.110241,1.701507,1.078115,3.586889,1.275766,1.586754,1.704589,2.614691,1.901905,3.035926,2.354864,2.754352
2018-07-25,2.095721,3.945962,4.231386,4.293173,2.747043,1.700312,2.447052,4.260224,3.795744,2.775590,2.779860,3.015037,2.336453,1.515932,1.073059,2.187002,1.418831,2.432755,0.999047,1.820850,4.836111,3.497662,4.000679,0.991142,1.026896,1.747681,1.149442,1.126281,1.156815,1.357288,1.342859,1.208527,1.118590,1.571615,1.295461,1.115299,1.708390,1.084845,3.617481,1.285420,1.600261,1.704749,2.629112,1.905978,3.060063,2.357932,2.779448
