Date,Optimal,FSEAX,VOO,BND,ONEQ,AGG,GLD,LQD
2016-12-28,1.879042,2.969424,2.313508,1.473483,3.280658,1.665781,2.452907,2.269885
2016-12-29,1.884379,2.994621,2.313059,1.477515,3.276058,1.670894,2.485128,2.278649
2016-12-30,1.883693,2.994621,2.305088,1.480631,3.244324,1.674303,2.469806,2.282155
2017-01-03,1.888213,3.025633,2.321143,1.480814,3.267320,1.676007,2.489184,2.284102
2017-01-04,1.893196,3.045985,2.334840,1.481913,3.296908,1.676472,2.497972,2.291892
2017-01-05,1.901897,3.045985,2.333044,1.489428,3.306720,1.683443,2.536728,2.304161
2017-01-06,1.898410,3.074090,2.342138,1.483563,3.335083,1.677866,2.518026,2.292087
2017-01-09,1.902285,3.072152,2.334728,1.487228,3.345354,1.680655,2.538756,2.296567
2017-01-10,1.902437,3.094442,2.334392,1.486862,3.347041,1.680190,2.549572,2.295204
2017-01-11,1.904824,3.116732,2.341015,1.487594,3.348728,1.682204,2.557458,2.298709
2017-01-12,1.905157,3.120609,2.335851,1.487961,3.348114,1.682824,2.566697,2.298513
2017-01-13,1.904200,3.115763,2.340454,1.485580,3.361605,1.679880,2.573456,2.293840
2017-01-17,1.908593,3.128362,2.332145,1.490161,3.341369,1.685614,2.610410,2.303773
2017-01-18,1.901733,3.128362,2.337086,1.482463,3.352866,1.678331,2.588328,2.288582
2017-01-19,1.897154,3.129331,2.329226,1.479898,3.345354,1.673993,2.586075,2.280791
2017-01-20,1.899152,3.125454,2.336749,1.480997,3.347961,1.674613,2.592384,2.284881
2017-01-23,1.903797,3.146776,2.331360,1.485029,3.345814,1.679261,2.609058,2.295398
2017-01-24,1.904147,3.166158,2.346180,1.482829,3.378316,1.676627,2.597341,2.288582
2017-01-25,1.902852,3.199108,2.365716,1.478432,3.411124,1.672133,2.575935,2.279818
2017-01-26,1.903034,3.194263,2.363919,1.478981,3.415263,1.673218,2.552050,2.282544
2017-01-27,1.904406,3.189417,2.360551,1.480631,3.415263,1.674613,2.557233,2.285271
2017-01-30,1.901012,3.185540,2.346292,1.480264,3.387974,1.673838,2.568049,2.281375
2017-01-31,1.905485,3.188448,2.346180,1.483380,3.388741,1.677866,2.603650,2.285466
2017-02-01,1.904327,3.206862,2.346517,1.480772,3.404071,1.675506,2.595764,2.282654
2017-02-02,1.905275,3.200078,2.347527,1.481690,3.399166,1.676437,2.610185,2.283239
2017-02-03,1.908715,3.216553,2.364929,1.482058,3.418483,1.676904,2.616719,2.285778
2017-02-06,1.913906,3.234967,2.359989,1.486649,3.416336,1.681716,2.652095,2.293003
2017-02-07,1.916217,3.219461,2.360551,1.489036,3.425228,1.683425,2.646688,2.296909
2017-02-08,1.921541,3.229152,2.363582,1.493077,3.429674,1.688236,2.663137,2.304916
2017-02-09,1.919213,3.241751,2.377055,1.489036,3.450984,1.684201,2.642857,2.295737
2017-02-10,1.920937,3.240781,2.386598,1.488669,3.467081,1.683890,2.649842,2.295151
2017-02-13,1.920442,3.251442,2.399285,1.487016,3.480112,1.681405,2.631816,2.294175
2017-02-14,1.918893,3.251442,2.409277,1.483893,3.491305,1.677680,2.634745,2.288706
2017-02-15,1.919866,3.261133,2.421515,1.481506,3.514454,1.675040,2.646462,2.286949
2017-02-16,1.922779,3.270825,2.419607,1.484261,3.506022,1.678611,2.660658,2.293394
2017-02-17,1.927328,3.270825,2.423312,1.487751,3.525185,1.682338,2.651645,2.299252
2017-02-21,1.929854,3.291176,2.437570,1.487568,3.545422,1.682183,2.653222,2.300229
2017-02-22,1.930547,3.318312,2.436447,1.488485,3.539597,1.683269,2.656827,2.301986
2017-02-23,1.932787,3.317343,2.437795,1.491239,3.520126,1.686063,2.680036,2.307845
2017-02-24,1.939379,3.306682,2.440714,1.496749,3.522733,1.692274,2.697161,2.319562
2017-02-27,1.937058,3.298929,2.444307,1.493628,3.534537,1.689169,2.684092,2.314093
2017-02-28,1.935378,3.290207,2.437121,1.492525,3.521200,1.688703,2.686571,2.315656
2017-03-01,1.933853,3.307652,2.471701,1.486417,3.563666,1.680769,2.682740,2.301968
2017-03-02,1.927403,3.282454,2.457218,1.483656,3.541130,1.677657,2.649392,2.298444
2017-03-03,1.929104,3.273732,2.458565,1.484760,3.549254,1.678902,2.647814,2.300794
2017-03-06,1.926055,3.285362,2.450931,1.483840,3.538063,1.678124,2.630013,2.296682
2017-03-07,1.920500,3.295053,2.443521,1.481080,3.522426,1.675947,2.608833,2.285325
2017-03-08,1.916473,3.294084,2.438356,1.477585,3.528865,1.671902,2.592609,2.278276
2017-03-09,1.910891,3.274701,2.440939,1.472984,3.526872,1.666768,2.579315,2.265939
2017-03-10,1.915481,3.288269,2.449471,1.475928,3.542969,1.669256,2.584948,2.271618
2017-03-13,1.913429,3.316374,2.450931,1.472984,3.552475,1.666457,2.585399,2.263981
2017-03-14,1.911897,3.326065,2.442623,1.472799,3.539443,1.667079,2.571429,2.265939
2017-03-15,1.926301,3.359016,2.462944,1.482000,3.567499,1.676724,2.619423,2.285521
2017-03-16,1.924469,3.395842,2.458790,1.479792,3.563053,1.674858,2.630239,2.282191
2017-03-17,1.927790,3.410379,2.453850,1.482736,3.568120,1.678435,2.636097,2.287478
2017-03-20,1.930812,3.427824,2.451717,1.485680,3.569041,1.680924,2.647814,2.292765
2017-03-21,1.927883,3.407472,2.420392,1.489177,3.501637,1.684347,2.671023,2.298444
2017-03-22,1.931955,3.421040,2.425333,1.491200,3.517605,1.686681,2.677557,2.304318
2017-03-23,1.930874,3.428793,2.422852,1.490465,3.509928,1.687147,2.673952,2.302752
2017-03-24,1.931120,3.434608,2.422061,1.490096,3.515916,1.685747,2.678233,2.305102
2017-03-27,1.935721,3.432669,2.418114,1.493225,3.531270,1.689792,2.693330,2.309997
2017-03-28,1.934935,3.437515,2.436049,1.490465,3.551537,1.685903,2.682289,2.305102
2017-03-29,1.939926,3.444300,2.439658,1.493409,3.567658,1.689636,2.688824,2.312543
2017-03-30,1.937311,3.444300,2.446200,1.491017,3.573800,1.686525,2.669446,2.306472
2017-03-31,1.938673,3.424917,2.440335,1.491936,3.581017,1.687769,2.675079,2.308823
2017-04-03,1.943805,3.445268,2.437289,1.497357,3.570883,1.694036,2.689274,2.319189
2017-04-04,1.941930,3.443330,2.438643,1.495698,3.567045,1.692478,2.695358,2.313102
2017-04-05,1.941573,3.463682,2.431198,1.496989,3.546777,1.694348,2.695358,2.316048
2017-04-06,1.942655,3.461744,2.437515,1.497543,3.556144,1.694192,2.685444,2.318207
2017-04-07,1.939540,3.457867,2.435372,1.494223,3.555990,1.690450,2.691753,2.312513
2017-04-10,1.941515,3.452052,2.437064,1.495698,3.556605,1.692633,2.691753,2.316833
2017-04-11,1.946675,3.438485,2.434018,1.500493,3.545089,1.697465,2.730735,2.327631
2017-04-12,1.949219,3.454960,2.423979,1.503997,3.529428,1.701207,2.749437,2.335289
2017-04-13,1.949795,3.465620,2.407850,1.506209,3.515609,1.703389,2.762506,2.339217
2017-04-17,1.951464,3.468528,2.428943,1.505288,3.541558,1.702454,2.754394,2.334700
2017-04-18,1.957293,3.450114,2.422288,1.510635,3.538179,1.709313,2.767463,2.348444
2017-04-19,1.953742,3.446238,2.416986,1.507869,3.545550,1.706663,2.742902,2.341376
2017-04-20,1.955953,3.473373,2.436726,1.505841,3.583014,1.704014,2.748085,2.338038
2017-04-21,1.955628,3.481126,2.429619,1.506209,3.575950,1.704481,2.755971,2.338038
2017-04-24,1.957622,3.496632,2.455562,1.504181,3.617406,1.701986,2.737269,2.334896
2017-04-25,1.954906,3.545089,2.470339,1.499571,3.644737,1.696374,2.709554,2.325668
2017-04-26,1.957673,3.548966,2.468534,1.501046,3.649036,1.698557,2.722848,2.331362
2017-04-27,1.959320,3.555750,2.470451,1.502153,3.658248,1.700116,2.712708,2.333522
2017-04-28,1.961401,3.555750,2.465714,1.503813,3.658862,1.703078,2.721271,2.336270
2017-05-01,1.959362,3.556719,2.471692,1.501003,3.686653,1.698688,2.696485,2.329027
2017-05-02,1.962061,3.579978,2.472482,1.503590,3.686192,1.701031,2.696034,2.335916
2017-05-03,1.957751,3.579009,2.470000,1.501928,3.667460,1.699312,2.658405,2.334734
2017-05-04,1.955813,3.579009,2.472256,1.500265,3.675752,1.697906,2.631591,2.330207
2017-05-05,1.958216,3.573194,2.482182,1.501188,3.690952,1.698219,2.636548,2.330994
2017-05-08,1.955273,3.593546,2.482295,1.498602,3.687881,1.694939,2.630689,2.326861
2017-05-09,1.955446,3.609052,2.479137,1.497862,3.702007,1.695094,2.614917,2.327254
2017-05-10,1.956762,3.624558,2.483762,1.497677,3.707994,1.695563,2.614691,2.330404
2017-05-11,1.956986,3.643940,2.478685,1.498785,3.702621,1.695407,2.625056,2.331585
2017-05-12,1.962383,3.642972,2.474850,1.503221,3.703389,1.701656,2.632492,2.343398
2017-05-15,1.964472,3.672045,2.487371,1.502851,3.721045,1.701031,2.639477,2.343201
2017-05-16,1.967687,3.673015,2.486920,1.504330,3.735632,1.703218,2.650969,2.346547
2017-05-17,1.967176,3.634249,2.442816,1.512460,3.637059,1.711967,2.699189,2.360920
2017-05-18,1.968219,3.632311,2.451727,1.511167,3.666692,1.711030,2.677107,2.360525
2017-05-19,1.971446,3.656540,2.466955,1.512090,3.682968,1.711030,2.690401,2.361904
2017-05-22,1.973925,3.678829,2.480716,1.510798,3.712601,1.709936,2.701667,2.359936
2017-05-23,1.970666,3.661385,2.485566,1.507656,3.717515,1.706656,2.684543,2.352650
2017-05-24,1.975077,3.659447,2.491544,1.510798,3.731794,1.709624,2.695133,2.356392
2017-05-25,1.978116,3.684644,2.503162,1.510798,3.757743,1.710405,2.692204,2.357375
2017-05-26,1.979481,3.695305,2.503275,1.511537,3.759891,1.709780,2.716088,2.359148
2017-05-30,1.981315,3.682706,2.500906,1.513754,3.756206,1.713061,2.707075,2.364660
2017-05-31,1.982872,3.682706,2.500342,1.514493,3.755286,1.714780,2.717891,2.367416
2017-06-01,1.986078,3.703058,2.519855,1.514900,3.781541,1.713996,2.720144,2.367930
2017-06-02,1.995251,3.716625,2.527752,1.519900,3.818544,1.719633,2.740198,2.378984
2017-06-05,1.992030,3.724379,2.526060,1.517492,3.810100,1.716971,2.742902,2.372273
2017-06-06,1.995104,3.727286,2.518841,1.520270,3.799659,1.720416,2.773772,2.379181
2017-06-07,1.994022,3.727286,2.523014,1.518233,3.813631,1.718380,2.759126,2.376220
2017-06-08,1.993030,3.767989,2.523916,1.517123,3.827449,1.716658,2.741100,2.372075
2017-06-09,1.985680,3.752484,2.520984,1.515826,3.760659,1.715250,2.716088,2.369706
2017-06-12,1.983158,3.728256,2.519969,1.515456,3.731180,1.715250,2.712032,2.370298
2017-06-13,1.987189,3.737947,2.532263,1.515826,3.765266,1.715719,2.714736,2.372864
2017-06-14,1.991613,3.740854,2.529556,1.521381,3.754671,1.721198,2.699865,2.389051
2017-06-15,1.987541,3.708873,2.524481,1.519715,3.734250,1.720103,2.688598,2.383326
2017-06-16,1.988275,3.718564,2.525157,1.521381,3.726554,1.721198,2.689049,2.385300
2017-06-19,1.990626,3.756360,2.545799,1.519158,3.776738,1.718850,2.668544,2.382339
2017-06-20,1.989646,3.751514,2.529105,1.521381,3.747951,1.721511,2.662911,2.387669
2017-06-21,1.992195,3.766052,2.528089,1.522122,3.771812,1.721824,2.670572,2.388854
2017-06-22,1.993555,3.776712,2.526624,1.522677,3.776275,1.722607,2.679585,2.390827
2017-06-23,1.995983,3.786403,2.530929,1.523048,3.793824,1.722920,2.691077,2.392012
2017-06-26,1.996008,3.807724,2.531723,1.524714,3.781971,1.724486,2.666967,2.396354
2017-06-27,1.985700,3.798032,2.511554,1.519530,3.721627,1.719320,2.677107,2.385497
2017-06-28,1.991294,3.785434,2.533762,1.519530,3.771195,1.719946,2.679135,2.388064
2017-06-29,1.982532,3.759268,2.511894,1.516382,3.721935,1.716658,2.666066,2.380760
2017-06-30,1.980894,3.771866,2.516086,1.515271,3.718394,1.714467,2.659306,2.378786
2017-07-03,1.976552,3.771866,2.521638,1.515438,3.701615,1.711407,2.615818,2.373640
2017-07-05,1.979878,3.760236,2.526057,1.516368,3.723013,1.712348,2.625507,2.377599
2017-07-06,1.972528,3.749576,2.503396,1.512835,3.686067,1.709054,2.624380,2.371463
2017-07-07,1.974568,3.743762,2.519259,1.512463,3.723475,1.708426,2.597566,2.369484
2017-07-10,1.977253,3.765082,2.521865,1.513207,3.740101,1.709210,2.601848,2.373442
2017-07-11,1.979106,3.765082,2.519938,1.514694,3.749029,1.710780,2.605228,2.374432
2017-07-12,1.988326,3.829045,2.538861,1.518227,3.789668,1.715957,2.614466,2.384922
2017-07-13,1.987539,3.848428,2.543166,1.517669,3.796134,1.714074,2.609734,2.380766
2017-07-14,1.992445,3.862965,2.554724,1.518227,3.819994,1.715800,2.631140,2.386307
2017-07-17,1.994161,3.861996,2.555063,1.520273,3.820302,1.716585,2.642857,2.388485
2017-07-18,2.000373,3.877502,2.556990,1.523804,3.839082,1.720506,2.661334,2.398777
2017-07-19,2.003120,3.898823,2.570473,1.523991,3.862481,1.720977,2.660658,2.397984
2017-07-20,2.004693,3.903668,2.571266,1.524921,3.870794,1.721448,2.664263,2.400162
2017-07-21,2.007648,3.912390,2.569453,1.526594,3.867561,1.724428,2.687246,2.405703
2017-07-24,2.007803,3.933712,2.568547,1.525851,3.884803,1.722859,2.688373,2.402932
2017-07-25,2.001783,3.924020,2.574666,1.520086,3.884340,1.716741,2.679585,2.388682
2017-07-26,2.006363,3.924020,2.575458,1.523804,3.887727,1.720035,2.701217,2.396599
2017-07-27,2.001636,3.938557,2.572399,1.521946,3.857401,1.717525,2.699189,2.390661
2017-07-28,2.005380,3.925958,2.569453,1.524735,3.860019,1.720977,2.719468,2.396994
2017-07-31,2.003991,3.934680,2.567981,1.524549,3.845856,1.720192,2.720820,2.396994
2017-08-01,2.009622,3.940496,2.573759,1.530748,3.852321,1.724909,2.718567,2.405686
2017-08-02,2.007842,3.943403,2.575232,1.529815,3.846780,1.723651,2.712934,2.401915
2017-08-03,2.009806,3.921113,2.570700,1.532989,3.839082,1.727109,2.717215,2.405289
2017-08-04,2.006743,3.921113,2.575005,1.530562,3.846472,1.724280,2.696034,2.395962
2017-08-07,2.008638,3.958909,2.579198,1.531121,3.865560,1.724122,2.692880,2.396558
2017-08-08,2.004984,3.966662,2.574099,1.529068,3.852783,1.722551,2.700766,2.385049
2017-08-09,2.006414,3.944372,2.572626,1.530188,3.840468,1.724122,2.733438,2.387430
2017-08-10,2.000468,3.863934,2.537274,1.532428,3.766116,1.725852,2.753718,2.386636
2017-08-11,2.004392,3.852305,2.540673,1.533736,3.789977,1.727267,2.766787,2.391001
2017-08-14,2.008250,3.893008,2.565601,1.532615,3.841238,1.726481,2.747183,2.389414
2017-08-15,2.005245,3.895915,2.565828,1.530001,3.840160,1.723965,2.726003,2.386636
2017-08-16,2.009459,3.927897,2.569906,1.532242,3.843855,1.727109,2.746057,2.393383
2017-08-17,2.004382,3.904637,2.529909,1.535043,3.773043,1.729625,2.760027,2.395765
2017-08-18,2.002835,3.904637,2.525264,1.534296,3.769810,1.728525,2.755746,2.394177
2017-08-21,2.004443,3.920144,2.528323,1.535043,3.767039,1.729783,2.766111,2.397550
2017-08-22,2.007616,3.948249,2.553930,1.533175,3.813991,1.728210,2.753718,2.395169
2017-08-23,2.010746,3.967631,2.545206,1.537657,3.801676,1.732140,2.764083,2.404297
2017-08-24,2.008143,3.972477,2.539314,1.535416,3.804446,1.729939,2.755520,2.399733
2017-08-25,2.010260,3.979261,2.544866,1.537284,3.798443,1.731198,2.765660,2.405289
2017-08-28,2.012947,3.973446,2.545772,1.538031,3.805061,1.731826,2.809599,2.405289
2017-08-29,2.015673,3.959878,2.547698,1.539711,3.821380,1.734341,2.803515,2.407075
2017-08-30,2.019502,3.987014,2.560389,1.539524,3.860942,1.734027,2.802163,2.409060
2017-08-31,2.026280,3.994767,2.575458,1.540831,3.897734,1.736385,2.835061,2.413228
2017-09-01,2.023727,4.000582,2.579878,1.538286,3.904198,1.732446,2.840469,2.403677
2017-09-05,2.027664,3.984107,2.560842,1.544648,3.867869,1.739536,2.872014,2.418599
2017-09-06,2.025615,3.984107,2.569793,1.542029,3.876336,1.737645,2.857368,2.410044
2017-09-07,2.031190,3.999613,2.569227,1.546893,3.876797,1.741899,2.887111,2.419395
2017-09-08,2.027189,3.993798,2.565261,1.545209,3.858324,1.739851,2.883506,2.412232
2017-09-11,2.026153,4.019965,2.593248,1.540531,3.897734,1.735125,2.843398,2.404871
2017-09-12,2.026041,4.035470,2.602765,1.538286,3.910048,1.732604,2.851735,2.402284
2017-09-13,2.023969,4.032563,2.604352,1.536415,3.913127,1.730871,2.830329,2.399897
2017-09-14,2.024694,4.028687,2.603446,1.537351,3.897888,1.731816,2.842722,2.405866
2017-09-15,2.025275,4.040316,2.607071,1.537538,3.906835,1.731502,2.828526,2.407855
2017-09-18,2.024139,4.083927,2.611603,1.536415,3.911926,1.730714,2.802163,2.405467
2017-09-19,2.024363,4.076174,2.614776,1.535293,3.916863,1.729769,2.808022,2.406861
2017-09-20,2.022116,4.073267,2.616211,1.533982,3.915320,1.728351,2.785489,2.403875
2017-09-21,2.019243,4.064545,2.608808,1.533609,3.897271,1.728035,2.764308,2.403875
2017-09-22,2.020421,4.050008,2.608467,1.535106,3.889248,1.729296,2.776926,2.407059
2017-09-25,2.022893,3.996705,2.604595,1.538474,3.862560,1.733392,2.805994,2.416013
2017-09-26,2.021594,3.996705,2.605506,1.537725,3.867805,1.732762,2.774673,2.415614
2017-09-27,2.019801,3.964724,2.615641,1.533047,3.913314,1.727720,2.748535,2.406264
2017-09-28,2.020774,3.962785,2.618716,1.533422,3.912543,1.727878,2.753718,2.409845
2017-09-29,2.022495,3.992829,2.628055,1.533609,3.936454,1.726460,2.739522,2.412033
2017-10-02,2.024107,4.008334,2.639102,1.533009,3.950955,1.727518,2.721271,2.414288
2017-10-03,2.026677,4.046131,2.644455,1.533759,3.958360,1.728939,2.722623,2.419674
2017-10-04,2.027190,4.056791,2.648099,1.533759,3.962525,1.728465,2.730284,2.418277
2017-10-05,2.028772,4.070359,2.663816,1.532633,3.992763,1.727676,2.715638,2.414886
2017-10-06,2.027503,4.069390,2.661310,1.530946,3.994613,1.725150,2.728481,2.412892
2017-10-09,2.029218,4.077143,2.656641,1.532446,3.987517,1.727518,2.750789,2.414886
2017-10-10,2.030902,4.114939,2.663360,1.533196,3.991836,1.727676,2.757999,2.416483
2017-10-11,2.032639,4.151767,2.667688,1.533946,4.002327,1.727992,2.766787,2.415285
2017-10-12,2.033406,4.166304,2.663588,1.535259,3.996927,1.730044,2.769040,2.415883
2017-10-13,2.038963,4.181810,2.666549,1.538446,4.005567,1.734306,2.789995,2.425459
2017-10-16,2.037676,4.201192,2.670762,1.536946,4.014822,1.732570,2.770843,2.422068
2017-10-17,2.036978,4.194408,2.672471,1.537133,4.017445,1.731938,2.751915,2.421669
2017-10-18,2.034651,4.212822,2.674862,1.534696,4.018679,1.729255,2.741550,2.418078
2017-10-19,2.035406,4.212822,2.676229,1.535446,4.003098,1.730517,2.757774,2.421669
2017-10-20,2.032829,4.206038,2.689554,1.531696,4.020222,1.725466,2.740198,2.415085
2017-10-23,2.032061,4.199254,2.679760,1.533009,3.996464,1.727361,2.744479,2.417479
2017-10-24,2.029291,4.199254,2.683518,1.530384,4.001710,1.723729,2.733889,2.411495
2017-10-25,2.025307,4.190532,2.670649,1.529071,3.981192,1.722624,2.734340,2.405111
2017-10-26,2.023161,4.184717,2.673154,1.527196,3.980421,1.720730,2.711356,2.404912
2017-10-27,2.034743,4.211852,2.695932,1.530571,4.064188,1.724518,2.724200,2.412093
2017-10-30,2.038402,4.225420,2.686137,1.534133,4.064959,1.729255,2.729382,2.420073
2017-10-31,2.038412,4.258371,2.689213,1.533196,4.081775,1.728150,2.719017,2.416682
2017-11-01,2.039896,4.300044,2.693882,1.534192,4.075295,1.728909,2.728932,2.420502
2017-11-02,2.040879,4.301982,2.695021,1.535695,4.076067,1.729858,2.730735,2.420102
2017-11-03,2.044356,4.301982,2.704018,1.537011,4.103990,1.731440,2.717891,2.422903
2017-11-06,2.047915,4.337840,2.708118,1.538138,4.120651,1.733022,2.741100,2.423502
2017-11-07,2.046505,4.330087,2.706979,1.538701,4.106766,1.733496,2.731185,2.421502
2017-11-08,2.046885,4.334933,2.710965,1.537574,4.119571,1.732389,2.740649,2.418302
2017-11-09,2.043322,4.333963,2.701170,1.536071,4.097664,1.731123,2.751915,2.411901
2017-11-10,2.035976,4.339778,2.699576,1.529870,4.097355,1.724163,2.729382,2.398099
2017-11-13,2.036735,4.332025,2.702765,1.530058,4.101829,1.724163,2.733438,2.398499
2017-11-14,2.037084,4.302952,2.696159,1.531937,4.092882,1.725903,2.739072,2.399100
2017-11-15,2.038288,4.293260,2.682379,1.535508,4.072672,1.729225,2.735692,2.409301
2017-11-16,2.042010,4.342686,2.705270,1.533441,4.124970,1.727327,2.735466,2.406500
2017-11-17,2.044070,4.354315,2.697982,1.534943,4.119571,1.729225,2.768364,2.409501
2017-11-20,2.042650,4.370790,2.701513,1.534004,4.123581,1.728276,2.733438,2.409501
2017-11-21,2.049422,4.425062,2.719506,1.535320,4.166314,1.730016,2.737945,2.417501
2017-11-22,2.054135,4.418278,2.717570,1.538513,4.173410,1.733022,2.763181,2.426903
2017-11-24,2.054229,4.396957,2.723264,1.538138,4.183128,1.732705,2.756196,2.424103
2017-11-27,2.053772,4.344624,2.722468,1.537574,4.179581,1.732705,2.767688,2.422703
2017-11-28,2.057306,4.367883,2.749458,1.537574,4.197784,1.732705,2.767237,2.426103
2017-11-29,2.048597,4.319426,2.748434,1.533816,4.147030,1.728434,2.749887,2.416502
2017-11-30,2.048962,4.264186,2.771439,1.531562,4.176495,1.725587,2.728707,2.413701
2017-12-01,2.051809,4.238988,2.766314,1.535666,4.159063,1.730517,2.739747,2.421161
2017-12-04,2.048763,4.238019,2.763353,1.535854,4.118028,1.730358,2.730509,2.424974
2017-12-05,2.048786,4.228328,2.753559,1.537737,4.112165,1.732102,2.711131,2.429585
2017-12-06,2.050428,4.186655,2.753445,1.539432,4.115713,1.733846,2.705498,2.434199
2017-12-07,2.049176,4.186655,2.762556,1.537360,4.138699,1.731626,2.669896,2.429385
2017-12-08,2.050802,4.253077,2.777589,1.536795,4.155360,1.730992,2.669671,2.426377
2017-12-11,2.052460,4.307842,2.786586,1.535666,4.177574,1.730358,2.659081,2.428181
2017-12-12,2.051773,4.276547,2.791369,1.535477,4.172484,1.729566,2.662235,2.426377
2017-12-13,2.057728,4.304908,2.790686,1.539808,4.181586,1.734480,2.685218,2.434800
2017-12-14,2.056848,4.288283,2.779639,1.540373,4.170015,1.734956,2.679811,2.439212
2017-12-15,2.062146,4.287305,2.802986,1.540562,4.210394,1.735432,2.685444,2.442623
2017-12-18,2.064221,4.302952,2.820410,1.538113,4.251393,1.733212,2.697837,2.435402
2017-12-19,2.057376,4.322511,2.810160,1.533407,4.232828,1.728139,2.699865,2.422967
2017-12-20,2.053940,4.328379,2.807996,1.530394,4.228341,1.724176,2.707075,2.416549
2017-12-21,2.056679,4.345004,2.813691,1.531335,4.234375,1.725698,2.710906,2.423061
2017-12-22,2.057743,4.363584,2.813122,1.532088,4.230198,1.726491,2.725101,2.424870
2017-12-26,2.058359,4.353805,2.809848,1.533618,4.212405,1.727918,2.743803,2.428086
2017-12-27,2.064192,4.343048,2.811451,1.538337,4.213799,1.733310,2.754169,2.441551
2017-12-28,2.064779,4.387056,2.816715,1.537393,4.220760,1.732041,2.768139,2.439943
2017-12-29,2.064879,4.404658,2.806988,1.539847,4.194460,1.733786,2.786165,2.443160
2018-01-02,2.067697,4.471159,2.827586,1.535505,4.254487,1.731248,2.819964,2.426879
2018-01-03,2.072243,4.496585,2.844408,1.536827,4.290379,1.731407,2.812528,2.431302
2018-01-04,2.073617,4.517122,2.856881,1.536072,4.300125,1.730297,2.826949,2.430497
2018-01-05,2.076201,4.550372,2.875191,1.533994,4.335555,1.729187,2.824020,2.429694
2018-01-08,2.077456,4.560152,2.881142,1.534184,4.349323,1.728711,2.823569,2.429493
2018-01-09,2.073088,4.567975,2.887207,1.529653,4.350715,1.723954,2.810500,2.420649
2018-01-10,2.072764,4.553306,2.882286,1.529842,4.344063,1.723954,2.817260,2.422257
2018-01-11,2.078105,4.548416,2.903571,1.529842,4.379956,1.724747,2.826498,2.428086
2018-01-12,2.082752,4.587534,2.922796,1.529653,4.408422,1.724430,2.860748,2.428488
2018-01-16,2.081554,4.580688,2.912154,1.530785,4.387691,1.724905,2.865480,2.430698
2018-01-17,2.083721,4.599269,2.940305,1.529087,4.433640,1.723002,2.842271,2.424066
2018-01-18,2.079411,4.590467,2.936300,1.526067,4.431472,1.719196,2.835962,2.414620
2018-01-19,2.078745,4.613938,2.948774,1.522858,4.449575,1.715549,2.848580,2.407183
2018-01-22,2.083399,4.662836,2.972461,1.521724,4.499545,1.714914,2.853763,2.404972
2018-01-23,2.091139,4.711733,2.979213,1.525689,4.532189,1.719037,2.867958,2.415424
2018-01-24,2.089094,4.710755,2.977725,1.523990,4.506198,1.717293,2.902884,2.413816
2018-01-25,2.092616,4.698042,2.979099,1.528143,4.501556,1.721733,2.883506,2.426076
2018-01-26,2.096581,4.749872,3.013773,1.525311,4.556323,1.718562,2.885759,2.422860
2018-01-29,2.090363,4.707821,2.992945,1.523234,4.536056,1.715549,2.869536,2.416428
2018-01-30,2.081754,4.652078,2.961018,1.520403,4.496142,1.712853,2.857143,2.408188
2018-01-31,2.084542,4.681417,2.963765,1.520781,4.502021,1.714280,2.876296,2.413213
2018-02-01,2.078861,4.633497,2.960790,1.516562,4.489644,1.708908,2.885759,2.402552
2018-02-02,2.061047,4.528858,2.897392,1.512021,4.393879,1.703822,2.847904,2.390259
2018-02-05,2.046445,4.407592,2.778379,1.518643,4.232363,1.710657,2.855115,2.391670
2018-02-06,2.050786,4.447688,2.829760,1.513724,4.316835,1.705729,2.825146,2.386834
2018-02-07,2.042670,4.344026,2.814311,1.510318,4.278467,1.701914,2.811852,2.380183
2018-02-08,2.020947,4.258945,2.709718,1.509183,4.110917,1.699054,2.816133,2.369905
2018-02-09,2.024594,4.278504,2.751487,1.505399,4.168159,1.696828,2.811401,2.362247
2018-02-12,2.032868,4.278504,2.789250,1.505778,4.238087,1.697306,2.824921,2.362247
2018-02-13,2.036238,4.376298,2.798634,1.507102,4.255105,1.697782,2.840919,2.361442
2018-02-14,2.042059,4.464313,2.835253,1.502184,4.338804,1.692060,2.889364,2.352777
2018-02-15,2.052459,4.511254,2.871987,1.503697,4.408267,1.694127,2.892745,2.363860
2018-02-16,2.054652,4.493651,2.871644,1.506913,4.400996,1.697465,2.883281,2.370913
2018-02-20,2.049074,4.452577,2.854250,1.505399,4.396045,1.695717,2.844524,2.360838
2018-02-21,2.041077,4.467247,2.839258,1.499723,4.380729,1.690312,2.831456,2.347940
2018-02-22,2.042627,4.448666,2.842691,1.501615,4.377790,1.690471,2.845877,2.351164
2018-02-23,2.055076,4.448666,2.889381,1.505589,4.451740,1.694763,2.842271,2.362046
2018-02-26,2.062711,4.543526,2.922682,1.506345,4.503258,1.696034,2.849256,2.365069
2018-02-27,2.051450,4.461379,2.885376,1.503129,4.452668,1.692379,2.819513,2.354791
2018-02-28,2.049552,4.416393,2.853334,1.505021,4.418323,1.696987,2.816584,2.359225
2018-03-01,2.043884,4.417371,2.815685,1.507580,4.361545,1.698501,2.810275,2.356800
2018-03-02,2.045740,4.417371,2.830676,1.504737,4.405792,1.695793,2.825372,2.349323
2018-03-05,2.050027,4.406614,2.863176,1.503789,4.450502,1.694837,2.820640,2.348514
