Date,Optimal,FBIOX,FNCMX,FSEAX,FSKAX,FSPSX,FXAIX,IWM,VUG,SPY,IVV,VOO,QQQ,BND,FBND,HDV,VEU,VWO,FDHY,FDIS,ONEQ,VV,VB,HNDL,WBII,PCEF,FDIV,CEFS,YLD,INKM,IYLD,FCEF,MLTI,YYY,MDIV,HIPS,CVY,GYLD,VTI,VEA,IEFA,AGG,GLD,XLF,VNQ,LQD
2019-10-31,2.320953,3.551875,4.500540,4.554350,2.958427,1.720948,2.678185,4.016231,4.164927,3.036995,3.040934,3.300091,2.545783,1.679768,1.183224,2.488728,1.421770,2.401666,1.124644,1.947169,5.131962,3.824006,3.988963,1.086682,1.138918,1.896654,1.238670,1.242748,1.239008,1.488714,1.451884,1.303632,1.094357,1.691625,1.396066,1.164447,1.790976,1.073107,3.897284,1.286029,1.605488,1.888331,3.209328,1.999178,3.740469,2.731448
2019-11-01,2.327773,3.650989,4.542725,4.607942,2.989673,1.735563,2.704292,4.084696,4.199840,3.065130,3.070649,3.331487,2.568906,1.678275,1.182310,2.508693,1.435541,2.438967,1.127391,1.956873,5.192763,3.861068,4.049399,1.090010,1.141838,1.903350,1.243051,1.249931,1.244499,1.497476,1.459406,1.312652,1.101287,1.701220,1.406636,1.166536,1.811793,1.073781,3.938992,1.297555,1.621230,1.888850,3.212258,2.028435,3.739676,2.734129
2019-11-04,2.325564,3.641979,4.569194,4.669625,3.000661,1.744089,2.714178,4.106658,4.204724,3.077444,3.082215,3.344756,2.584794,1.673494,1.179341,2.522089,1.444631,2.456758,1.128903,1.961092,5.220170,3.874795,4.074643,1.090684,1.142736,1.906698,1.245499,1.252965,1.246504,1.499667,1.459348,1.315580,1.107268,1.703139,1.411167,1.169879,1.838213,1.083892,3.953400,1.304531,1.629864,1.884167,3.203019,2.045849,3.713497,2.721262
2019-11-05,2.317984,3.649187,4.569194,4.696927,2.997571,1.742059,2.710883,4.111824,4.192028,3.074041,3.078526,3.340491,2.586215,1.667717,1.175231,2.527606,1.446559,2.468809,1.129010,1.964468,5.234976,3.869854,4.079488,1.087762,1.141164,1.905024,1.243541,1.250798,1.246504,1.494848,1.454710,1.312652,1.104011,1.703139,1.411167,1.166884,1.849421,1.084566,3.949861,1.304228,1.627324,1.877142,3.151194,2.053511,3.650428,2.705606
2019-11-06,2.321188,3.609541,4.557613,4.681759,2.997571,1.742871,2.713164,4.088055,4.186412,3.074742,3.079922,3.342268,2.580402,1.671303,1.177058,2.524979,1.445182,2.464792,1.128796,1.965734,5.213711,3.869304,4.061384,1.086862,1.140266,1.901676,1.243394,1.246835,1.246812,1.493534,1.457029,1.313824,1.104408,1.703139,1.409657,1.164029,1.839814,1.077151,3.948092,1.303015,1.625801,1.879985,3.164714,2.063960,3.658362,2.720833
2019-11-07,2.312476,3.609541,4.570848,4.708049,3.006841,1.749772,2.721782,4.098906,4.198864,3.085554,3.090891,3.354115,2.589057,1.662737,1.172262,2.535749,1.451517,2.481435,1.128477,1.959827,5.229463,3.883581,4.064954,1.084614,1.138469,1.903350,1.238278,1.247702,1.246812,1.488276,1.454710,1.310250,1.108411,1.699302,1.404371,1.162427,1.847020,1.074455,3.961489,1.308778,1.631387,1.871121,3.115593,2.079285,3.621869,2.699601
2019-11-08,2.312571,3.697843,4.591941,4.673669,3.015769,1.749772,2.729133,4.110016,4.207409,3.093164,3.097771,3.362290,2.599391,1.661143,1.171577,2.529182,1.447385,2.459053,1.126625,1.959827,5.254980,3.893738,4.083568,1.083265,1.138245,1.909209,1.236467,1.249559,1.245732,1.487400,1.454710,1.314527,1.101708,1.702180,1.406636,1.162079,1.848621,1.081870,3.972611,1.306048,1.628848,1.870117,3.095764,2.078588,3.613142,2.695956
2019-11-11,2.311904,3.685229,4.586978,4.615021,3.010962,1.749772,2.723810,4.102265,4.208630,3.087257,3.092685,3.355774,2.595904,1.662139,1.171120,2.518412,1.442703,2.445280,1.128371,1.958139,5.251356,3.887972,4.079998,1.082815,1.137795,1.911721,1.236443,1.247826,1.245578,1.484771,1.453550,1.314702,1.101271,1.701220,1.399086,1.160268,1.847020,1.071085,3.964775,1.304834,1.627324,1.870452,3.088328,2.073016,3.621076,2.696813
2019-11-12,2.315161,3.694238,4.599385,4.620077,3.015082,1.745307,2.728372,4.103557,4.221325,3.093764,3.097970,3.362409,2.603396,1.663135,1.172718,2.513684,1.440775,2.426916,1.126028,1.956451,5.266321,3.895386,4.078979,1.083445,1.137435,1.911721,1.235415,1.251108,1.246010,1.484771,1.451811,1.314527,1.099877,1.699302,1.399841,1.162427,1.847020,1.079173,3.971600,1.305138,1.627832,1.872459,3.096665,2.075802,3.593707,2.699387
2019-11-13,2.318221,3.699645,4.596490,4.584685,3.016456,1.738811,2.730400,4.085988,4.231824,3.094766,3.099665,3.363830,2.604041,1.666123,1.173860,2.510268,1.435266,2.411421,1.126135,1.949279,5.260965,3.896483,4.068524,1.086430,1.137525,1.911721,1.235097,1.250179,1.247120,1.484333,1.450072,1.316056,1.093554,1.703139,1.396066,1.157660,1.827805,1.063670,3.973369,1.300891,1.621738,1.875804,3.109058,2.062567,3.626629,2.705821
2019-11-14,2.324305,3.683427,4.595663,4.583674,3.019889,1.733127,2.733189,4.084696,4.247693,3.099271,3.104052,3.368332,2.601975,1.670904,1.177058,2.502650,1.433063,2.410273,1.126880,1.958139,5.260022,3.903346,4.075663,1.088556,1.137660,1.913394,1.235513,1.247702,1.247491,1.486524,1.450652,1.314056,1.094639,1.701220,1.393046,1.159623,1.827005,1.070411,3.977414,1.299982,1.618438,1.881156,3.122127,2.066746,3.654792,2.719975
2019-11-15,2.327343,3.730280,4.628749,4.610976,3.042895,1.744901,2.754733,4.105882,4.278212,3.121698,3.127086,3.393449,2.621093,1.670306,1.177971,2.521827,1.443529,2.426342,1.127626,1.960670,5.289790,3.931074,4.106264,1.090320,1.138787,1.915069,1.238597,1.251727,1.249805,1.492219,1.453550,1.315526,1.100040,1.703139,1.400596,1.159553,1.839013,1.061648,4.007746,1.307868,1.628340,1.880152,3.114241,2.072319,3.674624,2.720404
2019-11-18,2.330888,3.746499,4.633298,4.610976,3.043925,1.746931,2.756254,4.095548,4.283584,3.124001,3.128482,3.395580,2.623160,1.672697,1.179570,2.518149,1.443254,2.425769,1.129648,1.967421,5.297824,3.934095,4.098614,1.090637,1.137660,1.910436,1.238915,1.246030,1.250236,1.493971,1.453550,1.317821,1.093527,1.700261,1.395311,1.156258,1.831007,1.083716,4.010022,1.309384,1.630625,1.883665,3.123479,2.076499,3.692474,2.723406
2019-11-19,2.333890,3.831196,4.643637,4.651423,3.044612,1.746931,2.756254,4.110791,4.291641,3.123100,3.127784,3.393923,2.627035,1.674490,1.179570,2.503176,1.443804,2.434377,1.126667,1.951388,5.312788,3.934918,4.106008,1.091179,1.137886,1.911278,1.235978,1.247083,1.247707,1.491781,1.452971,1.319586,1.092335,1.698342,1.389270,1.154156,1.826204,1.078284,4.011286,1.306958,1.629610,1.885003,3.125056,2.080678,3.698820,2.728768
2019-11-20,2.334237,3.849217,4.621304,4.608954,3.034997,1.736781,2.744848,4.095288,4.278212,3.111486,3.116217,3.381956,2.611275,1.679071,1.181397,2.496609,1.434715,2.425194,1.127306,1.943794,5.279553,3.921466,4.093259,1.091858,1.137886,1.911278,1.237079,1.245212,1.246257,1.490029,1.451231,1.316644,1.089563,1.695463,1.383985,1.155137,1.816596,1.072173,3.998647,1.299072,1.618945,1.889519,3.126633,2.070926,3.696837,2.732628
2019-11-21,2.330353,3.843810,4.610551,4.570529,3.028474,1.730691,2.740792,4.075136,4.259901,3.106480,3.111730,3.376744,2.605462,1.676283,1.180255,2.508693,1.433063,2.428064,1.128796,1.934933,5.279553,3.915152,4.073113,1.088465,1.137209,1.910436,1.237325,1.245836,1.245239,1.485647,1.450072,1.315173,1.090687,1.696423,1.386114,1.152753,1.819799,1.068777,3.988536,1.297252,1.617422,1.886843,3.109509,2.068836,3.644875,2.726194
2019-11-22,2.332817,3.861831,4.618409,4.568506,3.035341,1.733939,2.746876,4.087796,4.261854,3.113388,3.118411,3.384208,2.607142,1.677278,1.180711,2.518412,1.435266,2.423473,1.129116,1.946325,5.287271,3.925309,4.082804,1.090953,1.138111,1.913805,1.239166,1.246459,1.248663,1.488714,1.453550,1.317821,1.093685,1.699323,1.389916,1.145393,1.828605,1.066061,3.997383,1.298768,1.620723,1.887846,3.103650,2.084161,3.631389,2.733700
2019-11-25,2.341344,3.971757,4.678791,4.618054,3.062467,1.748961,2.767661,4.174606,4.304092,3.137517,3.141943,3.409917,2.638015,1.678872,1.181853,2.521302,1.447110,2.445280,1.131778,1.966577,5.353741,3.954136,4.147063,1.093441,1.139238,1.916332,1.242481,1.247394,1.248663,1.495286,1.458189,1.321351,1.100866,1.699323,1.397519,1.158221,1.845418,1.072852,4.035299,1.308778,1.633926,1.889686,3.088779,2.097396,3.642892,2.743137
2019-11-26,2.345935,3.995184,4.688304,4.622099,3.069677,1.749366,2.773998,4.177449,4.318985,3.144626,3.148225,3.416788,2.643053,1.681661,1.183525,2.524191,1.446559,2.435524,1.132462,1.980923,5.364137,3.963745,4.161088,1.096155,1.143567,1.917174,1.241499,1.249701,1.250977,1.497914,1.458189,1.321468,1.097264,1.699323,1.392197,1.158712,1.839013,1.074889,4.043894,1.309687,1.634180,1.892363,3.103650,2.095306,3.691283,2.750214
2019-11-27,2.347158,4.038434,4.718908,4.649401,3.083755,1.753832,2.785657,4.206901,4.348039,3.158644,3.163381,3.432901,2.661525,1.679071,1.183067,2.533122,1.449864,2.442984,1.133637,1.996112,5.397846,3.980765,4.188628,1.097964,1.142620,1.918859,1.240713,1.251760,1.253444,1.499667,1.460508,1.324998,1.101708,1.705122,1.399040,1.162567,1.847820,1.077605,4.063105,1.313327,1.639258,1.890021,3.087201,2.103665,3.708737,2.749999
2019-11-29,2.343062,4.049246,4.697403,4.573562,3.070707,1.753832,2.775265,4.179515,4.331192,3.146929,3.151515,3.419750,2.649382,1.679071,1.183067,2.524191,1.436643,2.413717,1.133103,1.981345,5.369494,3.965666,4.156499,1.095928,1.140411,1.923070,1.239019,1.253754,1.252982,1.497038,1.457609,1.329234,1.099587,1.708989,1.396759,1.164600,1.835811,1.076247,4.044904,1.303318,1.620469,1.887680,3.106354,2.100182,3.691681,2.744423
2019-12-02,2.334006,4.016809,4.644051,4.555361,3.070707,1.732721,2.751438,4.138694,4.278456,3.120196,3.125092,3.391908,2.622255,1.674680,1.179862,2.516048,1.430859,2.414291,1.134065,1.966999,5.322080,3.932173,4.112638,1.090048,1.130941,1.920544,1.235581,1.252695,1.250100,1.489152,1.453550,1.322175,1.095909,1.705122,1.389156,1.158642,1.827005,1.066061,4.008252,1.297555,1.619453,1.885600,3.104777,2.086947,3.635752,2.732510
2019-12-03,2.339590,4.043840,4.617169,4.536149,3.024696,1.725819,2.751438,4.125517,4.256240,3.099271,3.103554,3.368095,2.601716,1.683663,1.185356,2.500812,1.425901,2.404535,1.132996,1.946747,5.283647,3.906366,4.097338,1.091405,1.131347,1.918017,1.233150,1.249889,1.249016,1.490905,1.454015,1.319292,1.093368,1.702223,1.385354,1.155347,1.809391,1.062666,3.984491,1.292702,1.613867,1.894150,3.134520,2.057691,3.659155,2.753584
2019-12-04,2.339327,4.097902,4.642810,4.551316,3.043238,1.740435,2.750678,4.153937,4.277236,3.118394,3.122798,3.389658,2.614892,1.680269,1.182380,2.523666,1.438020,2.425769,1.134278,1.956029,5.300660,3.930251,4.125643,1.092762,1.133151,1.923912,1.235361,1.252695,1.250380,1.492657,1.458662,1.324881,1.098392,1.707056,1.389916,1.159553,1.823802,1.064024,4.010275,1.303925,1.629102,1.890965,3.130239,2.077195,3.674228,2.749928
2019-12-05,2.338672,4.031225,4.646119,4.571540,3.047702,1.739623,2.755494,4.158070,4.283095,3.124001,3.129379,3.395937,2.620059,1.678473,1.182838,2.523403,1.438571,2.438394,1.135133,1.954342,5.308534,3.936017,4.127174,1.092536,1.134278,1.924755,1.237030,1.255188,1.253199,1.491781,1.459824,1.323704,1.090894,1.707056,1.388395,1.158501,1.823802,1.069456,4.016088,1.302711,1.626562,1.888786,3.132041,2.086947,3.676211,2.746917
2019-12-06,2.341473,4.074475,4.693267,4.613036,3.075514,1.753020,2.780841,4.206643,4.323868,3.152536,3.157299,3.426147,2.648090,1.676277,1.181922,2.546782,1.449038,2.447576,1.135498,1.972484,5.361145,3.971157,4.166188,1.094798,1.135406,1.929809,1.240321,1.253006,1.257691,1.497038,1.463891,1.328410,1.103535,1.709955,1.395238,1.163969,1.840615,1.072852,4.051729,1.313934,1.641290,1.886103,3.100946,2.114810,3.683747,2.745412
2019-12-09,2.339713,4.054652,4.673415,4.601180,3.065900,1.753020,2.772476,4.198633,4.308487,3.142624,3.147927,3.415722,2.636077,1.676676,1.182609,2.542317,1.442978,2.438394,1.134855,1.972906,5.340983,3.958254,4.149614,1.094571,1.135541,1.930651,1.244446,1.254254,1.257226,1.499667,1.464471,1.327469,1.104722,1.708989,1.399800,1.171329,1.845418,1.074889,4.038838,1.306958,1.633164,1.887109,3.100045,2.109934,3.690888,2.744982
2019-12-10,2.339075,4.099704,4.672175,4.603335,3.062810,1.748554,2.769435,4.201217,4.302383,3.139119,3.144635,3.412523,2.633881,1.675478,1.183067,2.540215,1.444906,2.443559,1.138161,1.970375,5.338777,3.955509,4.144259,1.093215,1.136984,1.924755,1.245428,1.255812,1.257722,1.498791,1.465633,1.326822,1.103773,1.709955,1.403602,1.171680,1.844618,1.075568,4.035299,1.308171,1.634688,1.886439,3.108833,2.110631,3.669468,2.744982
2019-12-11,2.348075,4.099704,4.692440,4.648604,3.070364,1.756674,2.777546,4.199926,4.317032,3.148030,3.152612,3.421409,2.647832,1.681068,1.185356,2.541791,1.454546,2.476269,1.138826,1.976704,5.371068,3.965392,4.144768,1.095928,1.140140,1.929809,1.246386,1.261424,1.258218,1.501857,1.470861,1.330722,1.101712,1.712856,1.404363,1.170348,1.844618,1.078963,4.044904,1.315450,1.641544,1.891467,3.130239,2.105755,3.632182,2.755734
2019-12-12,2.345798,4.110516,4.727594,4.767163,3.096116,1.766418,2.801626,4.236096,4.338273,3.175163,3.180532,3.451501,2.667596,1.673082,1.181922,2.566747,1.468042,2.510128,1.139578,1.994846,5.411548,3.998610,4.179959,1.097566,1.140816,1.938233,1.249357,1.266787,1.262803,1.501419,1.474347,1.332140,1.105040,1.716722,1.407404,1.174834,1.864633,1.081679,4.078018,1.325763,1.652208,1.883422,3.119198,2.146853,3.582997,2.743047
2019-12-13,2.354944,4.124932,4.737520,4.786564,3.095523,1.777540,2.802417,4.219819,4.353898,3.177066,3.181629,3.452804,2.676380,1.680669,1.186958,2.561231,1.474102,2.507259,1.141188,1.993580,5.423520,3.999159,4.165168,1.098476,1.143747,1.937391,1.249948,1.267036,1.263113,1.505362,1.481318,1.337162,1.107085,1.717689,1.405494,1.172942,1.854225,1.079642,4.078018,1.333345,1.663380,1.890965,3.133168,2.139190,3.583790,2.760895
2019-12-16,2.357061,4.175391,4.780945,4.811353,3.118538,1.797193,2.822578,4.249562,4.389056,3.198892,3.204500,3.477210,2.703248,1.676077,1.184211,2.580270,1.489250,2.528492,1.146770,2.004128,5.481171,4.028535,4.190668,1.101297,1.145551,1.945814,1.254063,1.266724,1.266520,1.509743,1.483642,1.343957,1.113122,1.726388,1.411605,1.180091,1.867836,1.086432,4.107845,1.346691,1.680881,1.887109,3.132943,2.146853,3.609573,2.754659
2019-12-17,2.356540,4.184401,4.785081,4.872788,3.120282,1.790503,2.823599,4.270826,4.383685,3.199593,3.204801,3.477920,2.704798,1.676277,1.184669,2.581594,1.488149,2.547430,1.146706,2.014255,5.472192,4.028260,4.204439,1.102798,1.147580,1.951710,1.255887,1.277325,1.268751,1.511058,1.487708,1.348684,1.117506,1.732188,1.418480,1.186260,1.873440,1.085074,4.109362,1.341838,1.671873,1.887277,3.132267,2.155212,3.575460,2.752508
2019-12-18,2.355780,4.159172,4.787976,4.879255,3.120282,1.785485,2.823599,4.279123,4.388324,3.199793,3.205001,3.478158,2.706865,1.674080,1.184211,2.576828,1.487873,2.561203,1.148381,2.017208,5.492983,4.029633,4.214893,1.102343,1.149384,1.952553,1.257365,1.287613,1.270114,1.513249,1.488870,1.348094,1.119738,1.734121,1.426882,1.189835,1.875842,1.091864,4.111132,1.338502,1.669042,1.883589,3.132492,2.146156,3.619040,2.750573
2019-12-19,2.360000,4.178995,4.819408,4.854466,3.134579,1.787158,2.835339,4.297535,4.417377,3.212909,3.218750,3.492612,2.723787,1.675279,1.185127,2.582918,1.488424,2.562924,1.148166,2.024381,5.515192,4.048027,4.231214,1.103026,1.146679,1.956765,1.259212,1.288174,1.271044,1.516753,1.491193,1.349866,1.119964,1.738954,1.428410,1.194111,1.875041,1.100013,4.129079,1.339715,1.669042,1.885621,3.140604,2.145460,3.651113,2.753290
2019-12-20,2.363185,4.215469,4.839259,4.857699,3.149923,1.788830,2.849375,4.303758,4.439106,3.226995,3.235208,3.510382,2.734767,1.675678,1.185585,2.599601,1.489250,2.565220,1.147844,2.027723,5.539923,4.066421,4.248808,1.106438,1.147670,1.962661,1.262662,1.291062,1.274576,1.518944,1.492355,1.355243,1.122776,1.741854,1.432229,1.193761,1.882247,1.096617,4.150312,1.341838,1.670844,1.885957,3.143758,2.147980,3.671158,2.752428
2019-12-23,2.363624,4.270561,4.850012,4.862011,3.152712,1.790921,2.851927,4.312315,4.444477,3.231926,3.237516,3.513823,2.741991,1.674617,1.183754,2.604897,1.491784,2.569811,1.149992,2.026031,5.546775,4.071638,4.251869,1.105983,1.148482,1.963932,1.262391,1.293887,1.271787,1.518506,1.492355,1.357843,1.122359,1.740880,1.432993,1.191658,1.879746,1.100013,4.152840,1.343676,1.674704,1.884613,3.153447,2.143080,3.652716,2.753721
2019-12-24,2.367104,4.300956,4.854148,4.859855,3.153061,1.791757,2.851671,4.322168,4.446632,3.232026,3.237917,3.513823,2.743414,1.676218,1.186043,2.599865,1.490671,2.567486,1.146985,2.029416,5.554743,4.072961,4.255279,1.104390,1.149158,1.964780,1.262465,1.293385,1.271818,1.519973,1.494468,1.359616,1.124325,1.739907,1.432993,1.197966,1.883779,1.100691,4.153755,1.342451,1.673160,1.886964,3.183191,2.147980,3.662338,2.756523
2019-12-26,2.374201,4.283859,4.890956,4.876022,3.168055,1.795521,2.866474,4.322168,4.483846,3.249231,3.254677,3.531800,2.767622,1.677818,1.186500,2.602249,1.498188,2.588989,1.148918,2.053112,5.597925,4.092831,4.262713,1.107575,1.150962,1.968170,1.265003,1.293887,1.274854,1.524417,1.499748,1.358788,1.127546,1.745749,1.437576,1.203574,1.888620,1.103018,4.173832,1.348578,1.679851,1.888643,3.208202,2.159882,3.678375,2.761483
2019-12-27,2.375522,4.228768,4.881329,4.908356,3.166312,1.804302,2.866474,4.300905,4.482377,3.248426,3.254074,3.531800,2.765292,1.680219,1.188657,2.601190,1.501807,2.592475,1.151763,2.053959,5.584381,4.091451,4.249638,1.109395,1.150737,1.970713,1.264510,1.295457,1.276255,1.524417,1.502095,1.359320,1.128118,1.737960,1.435285,1.204625,1.882166,1.105755,4.170020,1.352254,1.683969,1.891162,3.207075,2.154281,3.690001,2.765363
2019-12-30,2.372087,4.179375,4.849814,4.893267,3.149225,1.791339,2.850396,4.290015,4.451039,3.230517,3.236513,3.512394,2.747169,1.679619,1.187739,2.589538,1.491784,2.577947,1.150254,2.039995,5.544863,4.068822,4.236819,1.108940,1.150737,1.966475,1.263155,1.301232,1.270342,1.521306,1.497988,1.355184,1.124575,1.733367,1.429174,1.202368,1.881359,1.096860,4.147401,1.342451,1.671616,1.891162,3.213835,2.147980,3.693610,2.770323
2019-12-31,2.371029,4.196472,4.863629,4.898656,3.158989,1.796357,2.858817,4.295978,4.460098,3.238365,3.243838,3.521441,2.752347,1.677818,1.187281,2.596953,1.496517,2.584340,1.149565,2.041687,5.569880,4.079860,4.246562,1.107803,1.149835,1.975799,1.267467,1.301420,1.275944,1.523972,1.499161,1.356661,1.127160,1.743138,1.435285,1.204132,1.888620,1.102334,4.158328,1.349803,1.679079,1.886797,3.219919,2.154981,3.720070,2.758895
2020-01-02,2.382613,4.177475,4.929249,4.981648,3.182701,1.808901,2.883317,4.298831,4.524243,3.268649,3.274747,3.552633,2.798303,1.680019,1.188887,2.602779,1.515728,2.645941,1.152626,2.067076,5.637602,4.117668,4.253996,1.111214,1.154569,1.978342,1.264757,1.304811,1.279990,1.525750,1.506203,1.363161,1.128197,1.749978,1.436048,1.199899,1.888620,1.111229,4.192893,1.360832,1.696838,1.892002,3.243578,2.175985,3.676369,2.764717
2020-01-03,2.385603,4.128082,4.889963,4.939613,3.163174,1.808901,2.863156,4.281976,4.493149,3.243899,3.249558,3.526680,2.772671,1.686021,1.193247,2.585301,1.496517,2.598869,1.152841,2.053112,5.608920,4.087587,4.238614,1.115309,1.155201,1.978342,1.265003,1.301420,1.278713,1.525306,1.503856,1.363161,1.126450,1.750955,1.436048,1.200605,1.876519,1.110545,4.166207,1.344289,1.675734,1.897542,3.286616,2.152881,3.699222,2.774204
2020-01-06,2.386522,4.152779,4.915002,4.915901,3.173635,1.799702,2.873364,4.287680,4.522040,3.256274,3.262404,3.539895,2.790536,1.684021,1.192329,2.586361,1.499301,2.594219,1.153919,2.059459,5.626447,4.104422,4.244254,1.115309,1.153713,1.977494,1.264190,1.302676,1.279990,1.525306,1.499748,1.361684,1.126489,1.749001,1.439868,1.204485,1.878939,1.107808,4.180439,1.348884,1.681653,1.896031,3.321090,2.151481,3.703632,2.764932
2020-01-07,2.384384,4.154679,4.914571,4.960091,3.165614,1.796775,2.865708,4.273419,4.520571,3.247118,3.253472,3.530132,2.790148,1.682620,1.191182,2.576563,1.497074,2.593057,1.152841,2.057767,5.625013,4.094211,4.234768,1.114399,1.148753,1.980885,1.263500,1.307071,1.277655,1.522195,1.499748,1.363752,1.127117,1.752909,1.439104,1.203850,1.874098,1.107123,4.170528,1.346740,1.677793,1.894016,3.334159,2.137479,3.662338,2.757818
2020-01-08,2.384879,4.154679,4.949539,4.994581,3.180609,1.796775,2.879744,4.286643,4.556071,3.264424,3.270030,3.548347,2.811119,1.680019,1.189461,2.574180,1.500694,2.604680,1.153272,2.065807,5.656882,4.114632,4.248357,1.114854,1.147580,1.985970,1.264510,1.310461,1.277189,1.523528,1.501509,1.369070,1.129543,1.755841,1.437576,1.205895,1.876519,1.108492,4.191114,1.348578,1.681653,1.891834,3.309148,2.151481,3.673563,2.753937
2020-01-09,2.393670,4.224968,4.988393,5.050628,3.200835,1.801793,2.899650,4.291829,4.596714,3.286559,3.292109,3.572871,2.834939,1.682020,1.190952,2.582653,1.507376,2.618046,1.154566,2.073847,5.720301,4.143608,4.257842,1.116219,1.150286,1.988513,1.264757,1.312093,1.275321,1.525750,1.505029,1.374683,1.129694,1.758772,1.436812,1.207306,1.872485,1.109860,4.217291,1.354092,1.686286,1.893848,3.290446,2.164783,3.671559,2.767088
2020-01-10,2.395414,4.200272,4.974578,5.072184,3.191419,1.800120,2.891484,4.275752,4.586920,3.277101,3.282976,3.562633,2.827690,1.684821,1.192788,2.576298,1.504035,2.630831,1.154781,2.062422,5.698631,4.131190,4.243998,1.117812,1.148933,1.985970,1.264757,1.312093,1.279367,1.527528,1.507963,1.374388,1.129158,1.760726,1.433757,1.206248,1.865224,1.110545,4.205092,1.349497,1.678307,1.897039,3.310275,2.148680,3.699623,2.774850
2020-01-13,2.399081,4.126183,5.026383,5.161642,3.214783,1.805556,2.911645,4.303498,4.635887,3.299639,3.305957,3.586204,2.860313,1.683821,1.191641,2.582918,1.515728,2.666862,1.155428,2.075539,5.758704,4.160442,4.278865,1.120086,1.149339,1.988513,1.268206,1.312721,1.279056,1.531084,1.510896,1.380297,1.119976,1.763657,1.441395,1.215277,1.876519,1.116019,4.233810,1.357462,1.688602,1.895863,3.285714,2.163383,3.744124,2.768167
2020-01-14,2.399198,4.215469,5.015159,5.139008,3.212691,1.808065,2.907562,4.319316,4.615321,3.294608,3.300839,3.581442,2.849050,1.686221,1.193476,2.578946,1.515450,2.654658,1.154673,2.073847,5.742131,4.154371,4.293478,1.119766,1.147750,1.991903,1.270917,1.316927,1.283413,1.534639,1.511483,1.383145,1.120679,1.766588,1.444451,1.219580,1.879746,1.118756,4.231522,1.358381,1.690404,1.897542,3.282785,2.159182,3.730092,2.771617
2020-01-15,2.404266,4.242065,5.017749,5.124996,3.218968,1.808065,2.912921,4.340061,4.628786,3.302053,3.308265,3.589418,2.850215,1.688822,1.194624,2.577622,1.511831,2.637805,1.156247,2.068346,5.758704,4.164306,4.303476,1.122466,1.150474,2.001228,1.270522,1.316362,1.279990,1.537750,1.513243,1.385933,1.123193,1.774405,1.449034,1.224478,1.874905,1.122177,4.241943,1.357462,1.688860,1.900397,3.301938,2.147280,3.763769,2.777654
2020-01-16,2.409502,4.285759,5.069122,5.168109,3.247213,1.813083,2.937421,4.396072,4.675549,3.329521,3.335762,3.619419,2.877530,1.687822,1.194624,2.593245,1.520740,2.651171,1.156721,2.086964,5.802364,4.200181,4.353469,1.125257,1.150474,2.002075,1.274489,1.323205,1.282790,1.541750,1.517351,1.389968,1.126839,1.776360,1.453617,1.225898,1.887006,1.130042,4.278285,1.364815,1.696066,1.900397,3.296755,2.166184,3.793837,2.781534
2020-01-17,2.410897,4.264862,5.085959,5.178887,3.256629,1.818937,2.948905,4.384144,4.698563,3.339884,3.346801,3.631680,2.891770,1.687622,1.193935,2.596688,1.525195,2.668024,1.156937,2.091619,5.820051,4.212324,4.343215,1.125944,1.149793,2.004618,1.275697,1.322452,1.282510,1.540417,1.517938,1.391452,1.127728,1.775382,1.451325,1.226608,1.889427,1.133491,4.288960,1.368185,1.701728,1.898214,3.302839,2.172484,3.797445,2.781103
2020-01-21,2.414699,4.219269,5.076030,5.063561,3.247562,1.809320,2.940994,4.347840,4.700767,3.333344,3.339576,3.624180,2.890476,1.691823,1.196574,2.585301,1.507932,2.601774,1.158446,2.091196,5.813836,4.206252,4.320654,1.128003,1.149339,2.003594,1.270917,1.324032,1.280425,1.540417,1.515591,1.389376,1.127391,1.775382,1.444451,1.222987,1.870065,1.117624,4.279810,1.357156,1.688345,1.903587,3.306444,2.154281,3.833528,2.794470
2020-01-22,2.417368,4.198372,5.084232,5.081884,3.248957,1.811828,2.942014,4.344988,4.703460,3.333747,3.340279,3.625133,2.898113,1.693224,1.197148,2.587685,1.512666,2.617465,1.156420,2.092042,5.833914,4.208736,4.317834,1.128231,1.149793,2.013830,1.271337,1.323084,1.279678,1.541750,1.517938,1.393825,1.127323,1.779291,1.440384,1.223414,1.866837,1.104516,4.282352,1.360526,1.691691,1.904595,3.307571,2.160583,3.807870,2.795979
2020-01-23,2.419978,4.198372,5.096752,5.029071,3.252793,1.804720,2.945587,4.342135,4.715702,3.337570,3.344393,3.628704,2.907434,1.696225,1.198295,2.588215,1.507097,2.593638,1.154134,2.094581,5.833436,4.213704,4.321166,1.130062,1.147931,2.013830,1.272894,1.325296,1.278744,1.542639,1.517351,1.392045,1.126092,1.780268,1.435012,1.222633,1.864418,1.104516,4.287181,1.357156,1.687315,1.907113,3.315007,2.154981,3.839943,2.799646
2020-01-24,2.418501,4.057794,5.047106,4.995659,3.222455,1.801375,2.919046,4.288718,4.675059,3.307889,3.313986,3.595609,2.882967,1.698826,1.200131,2.565176,1.499023,2.573879,1.152841,2.068769,5.795193,4.173965,4.270660,1.127957,1.145752,2.008712,1.268691,1.325296,1.272209,1.536417,1.513830,1.387595,1.118908,1.777337,1.421200,1.218799,1.840215,1.103826,4.246518,1.351948,1.679851,1.910639,3.334385,2.127676,3.826712,2.804389
