Date,Optimal,FBIOX,FNCMX,FSEAX,FSKAX,FSPSX,FXAIX,IWM,VUG,SPY,IVV,VOO,QQQ,BND,FBND,HDV,VEU,VWO,FDHY,FDIS,ONEQ,VV,VB,HNDL,WBII,PCEF,FDIV,CEFS,YLD,INKM,IYLD,FCEF,MLTI,YYY,MDIV,HIPS,CVY,GYLD,VTI,VEA,IEFA,AGG,GLD,XLF,VNQ
2018-11-30,1.932556,3.495362,3.924659,3.828649,2.661293,1.556217,2.390509,3.892063,3.553872,2.706083,2.712178,2.940835,2.168457,1.513270,1.067350,2.344218,1.292292,2.214304,1.003072,1.758536,4.479300,3.407453,3.751837,0.965911,1.012447,1.668633,1.139465,1.083496,1.144963,1.332515,1.314763,1.139206,1.067212,1.511259,1.276317,1.067003,1.646981,1.012716,3.503864,1.167052,1.448488,1.705898,2.603425,1.838755,3.135071
2018-12-03,1.942930,3.569312,3.983817,3.901995,2.690770,1.556217,2.416689,3.929295,3.616127,2.741915,2.745055,2.977149,2.206354,1.515638,1.069793,2.350566,1.312305,2.258378,1.006129,1.796440,4.552782,3.451034,3.790779,0.974977,1.016961,1.678798,1.147007,1.091304,1.146309,1.339594,1.321361,1.155361,1.074317,1.523639,1.285612,1.079968,1.660899,1.020250,3.544766,1.182613,1.466661,1.708686,2.623028,1.850345,3.151897
2018-12-04,1.929318,3.426342,3.832681,3.838429,2.600999,1.533715,2.338644,3.762004,3.486548,2.653070,2.658812,2.884798,2.121726,1.519326,1.071126,2.313236,1.279484,2.216535,1.001440,1.729380,4.377795,3.339659,3.646313,0.969074,1.026339,1.669415,1.136237,1.089279,1.152012,1.333764,1.314801,1.141936,1.060048,1.517449,1.272028,1.059873,1.627650,1.015228,3.429002,1.152666,1.427858,1.713251,2.639027,1.769895,3.105241
2018-12-06,1.933078,3.442776,3.848079,3.838429,2.598655,1.513581,2.335927,3.753843,3.494270,2.649045,2.651885,2.877489,2.136706,1.522044,1.072237,2.307394,1.268277,2.198683,0.997363,1.735211,4.394920,3.336162,3.641037,0.966164,1.029378,1.654558,1.132867,1.079737,1.155668,1.337928,1.313148,1.121380,1.060266,1.502416,1.267023,1.044315,1.609092,1.008321,3.424789,1.141803,1.414842,1.717490,2.639477,1.745351,3.182107
2018-12-07,1.922844,3.335959,3.848079,3.738328,2.539031,1.502132,2.281838,3.672749,3.400404,2.587492,2.591203,2.810662,2.066161,1.525150,1.072459,2.281238,1.252533,2.154609,0.991451,1.681897,4.266793,3.257876,3.565412,0.963170,1.028510,1.650648,1.126975,1.072566,1.151807,1.330016,1.312596,1.123608,1.055516,1.493573,1.266307,1.054039,1.587442,1.010833,3.343978,1.129765,1.400843,1.719773,2.660883,1.711944,3.140424
2018-12-10,1.925205,3.335959,3.848079,3.698892,2.541375,1.486736,2.285790,3.662039,3.418260,2.592400,2.595106,2.814027,2.087798,1.526704,1.073571,2.280476,1.242126,2.129503,0.995426,1.681480,4.289834,3.263256,3.548831,0.965278,1.031766,1.638919,1.122497,1.073029,1.143676,1.327934,1.307634,1.108010,1.047796,1.490920,1.256297,1.039129,1.580483,1.016483,3.347696,1.120076,1.387090,1.720914,2.651645,1.688082,3.120156
2018-12-11,1.926650,3.360609,3.766636,3.724172,2.539366,1.488710,2.285049,3.658213,3.421397,2.592990,2.595593,2.814839,2.094711,1.526898,1.072459,2.286317,1.246930,2.151261,0.997975,1.681897,4.304936,3.262987,3.544057,0.964899,1.032027,1.632664,1.123864,1.077424,1.141804,1.327102,1.305981,1.105492,1.051243,1.488268,1.259157,1.039453,1.565792,1.008949,3.346953,1.121251,1.392739,1.721403,2.648490,1.671719,3.121685
2018-12-12,1.929234,3.400049,3.802292,3.780798,2.554774,1.515555,2.297398,3.693150,3.447699,2.606046,2.609641,2.830386,2.113148,1.525345,1.072237,2.282508,1.265608,2.183619,1.002562,1.697725,4.339186,3.281012,3.571442,0.965574,1.029161,1.640483,1.127470,1.083207,1.143588,1.328767,1.312044,1.116686,1.049198,1.494457,1.262017,1.038027,1.571977,1.015228,3.366039,1.138867,1.412877,1.720099,2.654123,1.681264,3.073501
2018-12-13,1.928790,3.400049,3.786490,3.801021,2.549415,1.516739,2.297398,3.640872,3.442148,2.605163,2.607202,2.829458,2.113788,1.526509,1.073793,2.297236,1.263740,2.186967,1.003581,1.688145,4.324863,3.278052,3.528480,0.967525,1.028510,1.636574,1.127871,1.081472,1.160641,1.328351,1.313148,1.110529,1.046414,1.493573,1.262732,1.043278,1.563472,1.016483,3.357859,1.136812,1.409684,1.720588,2.648265,1.668992,3.091263
2018-12-14,1.919206,3.277675,3.786490,3.752485,2.502527,1.496004,2.253393,3.585789,3.372896,2.557059,2.559983,2.777249,2.062320,1.527868,1.074014,2.248986,1.246930,2.159630,1.000931,1.656073,4.226628,3.218329,3.479486,0.963707,1.030681,1.623282,1.123652,1.060305,1.145890,1.323770,1.307634,1.097095,1.043777,1.477655,1.256297,1.035175,1.548007,1.009577,3.299854,1.121251,1.391265,1.721077,2.637675,1.652630,3.082362
2018-12-17,1.912254,3.204684,3.619957,3.715071,2.448911,1.481425,2.206769,3.505931,3.296404,2.506894,2.507912,2.720547,2.015588,1.530781,1.074681,2.199296,1.236256,2.136198,0.996670,1.611506,4.130571,3.150536,3.393813,0.952255,1.034111,1.590441,1.089975,1.036073,1.135121,1.310029,1.297711,1.071347,1.023082,1.437862,1.234131,1.000170,1.517851,0.986974,3.229455,1.111562,1.379968,1.724012,2.655926,1.636267,2.966267
2018-12-18,1.916854,3.145595,3.632923,3.735295,2.448911,1.480615,2.207018,3.501581,3.310158,2.504145,2.507618,2.719498,2.028264,1.533110,1.077569,2.179329,1.238391,2.149587,0.991247,1.624418,4.147385,3.151342,3.394566,0.952679,1.038061,1.585748,1.104765,1.026473,1.124057,1.310861,1.296609,1.065526,1.024666,1.435209,1.226724,0.997577,1.516305,0.990114,3.228463,1.112737,1.381511,1.729076,2.662235,1.630131,2.996838
2018-12-19,1.909102,3.058700,3.555127,3.695858,2.411004,1.469276,2.173359,3.428658,3.246937,2.466643,2.469555,2.676105,1.978460,1.535828,1.078236,2.157568,1.225049,2.113882,0.986272,1.591097,4.055532,3.101842,3.334267,0.949116,1.046918,1.574802,1.099323,1.017567,1.121402,1.306281,1.295506,1.062391,1.015894,1.422830,1.220253,0.985974,1.500067,0.975673,3.178886,1.100699,1.368070,1.730710,2.646012,1.609678,2.963944
2018-12-20,1.901928,2.966592,3.503263,3.703948,2.372414,1.463606,2.139202,3.372111,3.187578,2.426492,2.427275,2.632129,1.949781,1.533693,1.075125,2.130944,1.223181,2.130061,0.976364,1.555692,3.989055,3.054494,3.278240,0.942668,1.044139,1.539615,1.095465,0.982006,1.125827,1.296287,1.282827,1.027127,1.001501,1.391879,1.202995,0.964323,1.476870,0.966883,3.127574,1.096589,1.360851,1.729076,2.686796,1.595360,2.919441
2018-12-21,1.890040,2.858842,3.393051,3.658445,2.322214,1.439712,2.095072,3.284603,3.102880,2.376774,2.377440,2.579755,1.889350,1.533693,1.074459,2.120448,1.203702,2.112766,0.972592,1.513884,3.874234,2.991005,3.203872,0.934015,1.045486,1.528668,1.089501,0.981131,1.116681,1.288792,1.277314,1.017612,0.994567,1.380383,1.192929,0.957127,1.459859,0.934235,3.061140,1.075156,1.336208,1.728260,2.675079,1.563460,2.878807
2018-12-24,1.882341,2.839725,3.316471,3.648333,2.261085,1.428372,2.038475,3.220892,3.025032,2.313972,2.316030,2.508717,1.842498,1.534043,1.074014,2.048000,1.192006,2.096420,0.965436,1.484618,3.796593,2.912713,3.131028,0.924684,1.045833,1.530872,1.072463,0.985458,1.104586,1.276300,1.269045,1.011455,0.984150,1.376816,1.165604,0.936967,1.428267,0.941769,2.984617,1.063406,1.320775,1.729403,2.704371,1.530531,2.776255
2018-12-26,1.902031,3.022205,3.517056,3.747429,2.373438,1.461986,2.139451,3.375694,3.199725,2.430886,2.429629,2.635629,1.957542,1.530734,1.074459,2.121985,1.219495,2.133495,0.979381,1.576597,4.014676,3.056684,3.281869,0.930622,1.040015,1.567864,1.087845,1.019890,1.120900,1.290457,1.282827,1.036083,1.006092,1.414269,1.203715,0.974694,1.479750,0.958721,3.128238,1.090407,1.353134,1.726136,2.696260,1.599819,2.869132
2018-12-27,1.907662,3.008301,3.531531,3.747429,2.392222,1.454696,2.158150,3.389765,3.227104,2.449549,2.453074,2.660125,1.965117,1.534043,1.074904,2.146049,1.220842,2.129001,0.976143,1.581196,4.030296,3.081582,3.300061,0.933167,1.040536,1.572587,1.090211,1.009835,1.121493,1.291860,1.282827,1.036979,1.006791,1.412486,1.200838,0.971907,1.486771,0.957466,3.156414,1.091297,1.355873,1.728913,2.716764,1.619028,2.868744
2018-12-28,1.912389,3.015253,3.532358,3.729228,2.391674,1.466846,2.155804,3.399489,3.223712,2.446389,2.449067,2.656741,1.964089,1.537741,1.077132,2.143232,1.227580,2.144168,0.979238,1.587049,4.035921,3.079958,3.303598,0.939105,1.044022,1.592264,1.089028,1.020124,1.110385,1.296961,1.295004,1.053548,1.013157,1.430320,1.205153,0.975172,1.486771,0.958289,3.152424,1.098418,1.364336,1.735284,2.727805,1.618342,2.878033
2018-12-31,1.919130,3.083031,3.559654,3.740350,2.412867,1.472110,2.174277,3.426100,3.254726,2.467816,2.471463,2.680654,1.980653,1.541633,1.081142,2.160128,1.228388,2.140235,0.983664,1.602100,4.061073,3.108373,3.334929,0.942626,1.047508,1.592264,1.094708,1.026438,1.123419,1.301212,1.294448,1.057353,1.011092,1.430320,1.210186,0.973017,1.499251,0.953858,3.182345,1.100792,1.369065,1.739695,2.732086,1.634121,2.885772
2019-01-02,1.921873,3.100410,3.576611,3.717093,2.415260,1.464416,2.177022,3.445546,3.253756,2.470383,2.472543,2.682754,1.988614,1.544748,1.080697,2.157313,1.227041,2.149785,0.981389,1.615060,4.073882,3.108915,3.332150,0.946655,1.051865,1.611154,1.094944,1.031816,1.115272,1.300362,1.297228,1.062391,1.015322,1.449938,1.219534,0.977718,1.511732,0.969682,3.184838,1.099308,1.364087,1.741002,2.733889,1.647842,2.823081
2019-01-03,1.915948,3.070866,3.469081,3.629121,2.359202,1.464416,2.123602,3.383881,3.154174,2.411433,2.410759,2.618715,1.923645,1.550781,1.085598,2.119680,1.214913,2.116081,0.975569,1.580777,3.955156,3.033140,3.275300,0.942117,1.059708,1.608793,1.099677,1.031816,1.107719,1.307589,1.300564,1.066477,1.017101,1.449046,1.216658,0.982288,1.510172,0.968416,3.111033,1.090407,1.355126,1.748190,2.758675,1.610796,2.842817
2019-01-04,1.927680,3.234228,3.616314,3.745406,2.440896,1.498839,2.196494,3.510282,3.279683,2.492206,2.495528,2.705150,2.005948,1.546110,1.085152,2.171392,1.252374,2.182928,0.991349,1.635965,4.115906,3.137601,3.391526,0.949582,1.052737,1.628470,1.115769,1.061631,1.114028,1.318641,1.314465,1.084053,1.033257,1.471339,1.239668,1.007884,1.543714,0.991202,3.214011,1.123935,1.396198,1.742963,2.736368,1.664306,2.876098
2019-01-07,1.931206,3.390639,3.661807,3.742373,2.462088,1.504509,2.211971,3.571690,3.313119,2.511856,2.512325,2.725446,2.029829,1.543774,1.083815,2.176512,1.256417,2.187422,0.995857,1.676519,4.178081,3.161415,3.447870,0.955521,1.050558,1.654444,1.121826,1.092907,1.122678,1.327143,1.320025,1.101965,1.045894,1.497199,1.257645,1.024469,1.563995,1.010190,3.246426,1.127495,1.402919,1.740022,2.745831,1.666364,2.904348
2019-01-08,1.934293,3.423659,3.700684,3.751473,2.488066,1.511799,2.233439,3.626446,3.353581,2.535456,2.537078,2.751926,2.048190,1.541828,1.083593,2.196224,1.264232,2.199780,1.004731,1.695333,4.223853,3.191996,3.502194,0.957218,1.049251,1.667037,1.128784,1.106352,1.137637,1.332244,1.323362,1.111089,1.051620,1.508791,1.265554,1.040270,1.578816,1.022850,3.279837,1.135507,1.412875,1.738715,2.738396,1.667736,2.964331
2019-01-09,1.939439,3.439300,3.729634,3.808099,2.501055,1.531238,2.243424,3.656383,3.379750,2.547305,2.548864,2.764640,2.064882,1.543969,1.085264,2.192896,1.281211,2.231800,1.009157,1.706621,4.252753,3.207692,3.533018,0.962859,1.048946,1.666250,1.132807,1.106645,1.140717,1.337345,1.329478,1.124523,1.055127,1.512358,1.272026,1.046016,1.592077,1.038040,3.295297,1.149452,1.428060,1.740185,2.755971,1.675969,2.960074
2019-01-10,1.938997,3.481010,3.743282,3.835401,2.512677,1.533668,2.253409,3.675317,3.395983,2.556291,2.558884,2.776188,2.070788,1.540855,1.084929,2.197761,1.285523,2.248651,1.013072,1.702022,4.272906,3.221223,3.557780,0.960568,1.044676,1.669398,1.132263,1.105768,1.140303,1.338195,1.332258,1.125082,1.056990,1.510575,1.272026,1.052545,1.593637,1.035509,3.311504,1.154200,1.432540,1.738224,2.739747,1.676655,3.000321
2019-01-11,1.940616,3.477534,3.736665,3.830346,2.513018,1.529213,2.253160,3.676340,3.387502,2.557279,2.557508,2.774905,2.063213,1.543969,1.085620,2.198528,1.279324,2.234608,1.011329,1.701604,4.262127,3.220140,3.562833,0.964555,1.047072,1.671759,1.130914,1.103137,1.139118,1.339046,1.332258,1.126488,1.045473,1.510575,1.274902,1.046930,1.596757,1.027280,3.312252,1.147078,1.423081,1.740676,2.744479,1.680771,3.008835
2019-01-14,1.935468,3.406280,3.702338,3.786865,2.498662,1.521518,2.241677,3.639751,3.362547,2.541677,2.545132,2.759624,2.044980,1.542606,1.084328,2.185217,1.270970,2.218879,1.008256,1.689479,4.224165,3.201468,3.537313,0.968054,1.044806,1.666250,1.129967,1.100799,1.142080,1.335220,1.330590,1.123677,1.042601,1.508791,1.267711,1.043078,1.600658,1.025381,3.291307,1.141144,1.416609,1.738224,2.751014,1.692433,2.998773
2019-01-15,1.942289,3.463631,3.766856,3.846525,2.524640,1.528403,2.265641,3.670456,3.411005,2.570806,2.572635,2.791935,2.084912,1.542801,1.084038,2.200832,1.278785,2.233484,1.011432,1.707039,4.290559,3.238002,3.566623,0.964470,1.047072,1.673333,1.133044,1.106937,1.141192,1.337345,1.331702,1.128850,1.044567,1.515924,1.276340,1.050978,1.602218,1.022217,3.327213,1.148265,1.423330,1.738552,2.746282,1.707526,3.027410
2019-01-16,1.945281,3.453203,3.772646,3.862703,2.532502,1.530023,2.270634,3.697834,3.413913,2.577027,2.579413,2.798117,2.084526,1.543385,1.084707,2.189056,1.285253,2.255392,1.012252,1.705785,4.310398,3.245038,3.589616,0.961227,1.047943,1.680417,1.136120,1.110445,1.150819,1.340321,1.334483,1.137174,1.055620,1.523058,1.279216,1.059129,1.612359,1.039360,3.336688,1.151826,1.426317,1.740022,2.755070,1.743885,3.048694
2019-01-17,1.947167,3.479272,3.800769,3.891016,2.552327,1.534073,2.288108,3.731353,3.442261,2.596579,2.598371,2.818997,2.100961,1.541633,1.086489,2.203905,1.289296,2.266065,1.016002,1.717909,4.338674,3.270747,3.622715,0.962294,1.050645,1.681204,1.140829,1.112198,1.156151,1.343722,1.337819,1.137849,1.050334,1.527518,1.285688,1.065703,1.623279,1.036185,3.363616,1.155683,1.432042,1.738715,2.751465,1.753490,3.063400
2019-01-18,1.950616,3.496651,3.840886,3.917307,2.585141,1.551082,2.318563,3.769733,3.485146,2.631139,2.633143,2.856907,2.121762,1.540465,1.086712,2.234624,1.302232,2.277862,1.019547,1.737141,4.383040,3.313505,3.668700,0.968864,1.053042,1.685139,1.146295,1.115999,1.145487,1.345847,1.341711,1.147860,1.056255,1.531976,1.292160,1.077010,1.642000,1.041264,3.407251,1.168144,1.446480,1.737408,2.726904,1.783675,3.073849
2019-01-22,1.944985,3.425397,3.767270,3.866748,2.547884,1.533263,2.285611,3.710116,3.429661,2.595591,2.598075,2.818881,2.079262,1.543190,1.089163,2.211072,1.281211,2.239664,1.016658,1.707457,4.306961,3.269935,3.612608,0.965366,1.049077,1.680465,1.138960,1.110109,1.153485,1.340746,1.337263,1.133856,1.048809,1.526626,1.281374,1.066623,1.621719,1.033645,3.360624,1.150045,1.425570,1.738878,2.736593,1.763094,3.064561
2019-01-23,1.945963,3.392377,3.770992,3.864726,2.551644,1.536503,2.290854,3.699881,3.430873,2.601022,2.601809,2.823080,2.081958,1.544748,1.089385,2.216448,1.287679,2.261572,1.016924,1.709130,4.299619,3.274806,3.605533,0.963062,1.050558,1.682842,1.140860,1.109225,1.143709,1.344572,1.341155,1.137455,1.052009,1.524842,1.283033,1.059129,1.627959,1.033010,3.364115,1.155980,1.432042,1.740676,2.732762,1.765152,3.064948
2019-01-24,1.950468,3.402804,3.793739,3.886971,2.557796,1.536098,2.293849,3.722141,3.442019,2.602404,2.604363,2.825879,2.095440,1.548056,1.091167,2.205697,1.291721,2.280671,1.018543,1.718745,4.324614,3.279136,3.631558,0.963062,1.052519,1.682842,1.139197,1.110992,1.145783,1.348823,1.345603,1.138355,1.056779,1.526626,1.287363,1.066557,1.635760,1.037455,3.371096,1.157463,1.434283,1.743616,2.728481,1.769269,3.075397
2019-01-25,1.956123,3.456679,3.845849,3.949665,2.581723,1.555537,2.313570,3.769989,3.482966,2.624425,2.627544,2.849909,2.120478,1.546304,1.090945,2.211072,1.307622,2.303140,1.019834,1.735887,4.377417,3.307552,3.677038,0.970571,1.053172,1.686803,1.147012,1.112759,1.147116,1.352649,1.352275,1.143979,1.062776,1.533759,1.297465,1.076418,1.652141,1.045074,3.402763,1.172002,1.450463,1.742799,2.768364,1.783675,3.113709
2019-01-28,1.952229,3.364571,3.802423,3.929441,2.563265,1.546627,2.295347,3.749775,3.450014,2.604478,2.606425,2.827862,2.094284,1.546888,1.090276,2.198528,1.298189,2.278986,1.019117,1.727525,4.338674,3.281842,3.666678,0.969547,1.053172,1.691557,1.147036,1.117765,1.148301,1.352223,1.347271,1.143923,1.060608,1.538252,1.295301,1.080888,1.655261,1.046343,3.377829,1.166364,1.443742,1.741819,2.778053,1.778187,3.144281
2019-01-29,1.953275,3.369784,3.771405,3.912251,2.559505,1.551892,2.292102,3.740820,3.433539,2.601022,2.602791,2.824363,2.074512,1.550002,1.091951,2.206209,1.302502,2.281794,1.020124,1.713729,4.304149,3.276701,3.663645,0.966348,1.052780,1.696311,1.151311,1.121593,1.145339,1.356049,1.351163,1.148141,1.062530,1.541846,1.301796,1.086410,1.661501,1.046978,3.373091,1.169628,1.446480,1.746393,2.793601,1.772013,3.169048
2019-01-30,1.964954,3.416708,3.856602,3.962810,2.597789,1.567281,2.328048,3.781760,3.510345,2.642198,2.644537,2.869038,2.127283,1.551559,1.094407,2.232064,1.318941,2.322240,1.024688,1.745921,4.391163,3.330013,3.700788,0.974112,1.059098,1.707403,1.152855,1.128660,1.151411,1.364126,1.360060,1.155058,1.071545,1.557121,1.309011,1.096270,1.672422,1.053963,3.423957,1.182684,1.460917,1.750314,2.809599,1.782303,3.194589
2019-01-31,1.976476,3.416708,3.906645,3.995167,2.620690,1.567686,2.348518,3.813999,3.554200,2.665404,2.667325,2.892951,2.159125,1.558760,1.099342,2.264321,1.321366,2.346956,1.028799,1.763898,4.460055,3.358971,3.725550,0.981280,1.061887,1.719288,1.156537,1.131899,1.154966,1.372203,1.368401,1.169793,1.077069,1.567903,1.313342,1.094430,1.675542,1.060312,3.454127,1.182980,1.460668,1.755542,2.810951,1.779559,3.227870
2019-02-01,1.972107,3.494913,3.897546,4.001234,2.624792,1.566471,2.351015,3.817069,3.551050,2.666687,2.668798,2.895401,2.150009,1.554429,1.098203,2.282496,1.318671,2.329542,1.028388,1.740068,4.445371,3.361676,3.741972,0.982048,1.060972,1.723249,1.157725,1.144561,1.157702,1.369652,1.367845,1.171762,1.076275,1.571497,1.310455,1.097124,1.673982,1.073645,3.459114,1.182387,1.461415,1.751906,2.805318,1.787105,3.207360
2019-02-04,1.975222,3.507078,3.940558,4.015391,2.643933,1.568901,2.366741,3.862614,3.585941,2.685449,2.687952,2.916047,2.176715,1.553063,1.097534,2.286592,1.324062,2.334598,1.030033,1.751774,4.495518,3.384679,3.779367,0.981365,1.062540,1.722456,1.163188,1.144267,1.161867,1.371778,1.368516,1.172493,1.078817,1.571497,1.314063,1.107182,1.679442,1.064121,3.483799,1.186541,1.466891,1.750432,2.793150,1.794652,3.231354
2019-02-05,1.981870,3.503602,3.970749,4.054827,2.655555,1.585506,2.377975,3.866708,3.613078,2.696706,2.699445,2.928995,2.195975,1.556380,1.099097,2.288128,1.335650,2.361000,1.032706,1.768079,4.531135,3.399834,3.792254,0.986144,1.065678,1.726418,1.164851,1.144856,1.162462,1.377729,1.373549,1.177105,1.083304,1.567903,1.321279,1.111455,1.686463,1.079359,3.498261,1.196036,1.478839,1.754199,2.800360,1.789850,3.249928
2019-02-06,1.979101,3.505340,3.959582,4.042693,2.650086,1.578216,2.372982,3.861846,3.600479,2.693151,2.695418,2.925379,2.189427,1.555795,1.099767,2.292481,1.326487,2.332913,1.034494,1.760135,4.513952,3.394693,3.787452,0.986101,1.064502,1.728003,1.162713,1.139555,1.162254,1.374328,1.370753,1.180479,1.081005,1.567903,1.316227,1.108365,1.687243,1.080629,3.494770,1.188321,1.469878,1.753217,2.781433,1.787792,3.228644
2019-02-07,1.975072,3.505340,3.912849,4.010335,2.626843,1.556752,2.372982,3.830119,3.564861,2.667477,2.670075,2.896684,2.160024,1.556965,1.100660,2.275840,1.310047,2.311005,1.029909,1.743830,4.466305,3.363030,3.761175,0.983925,1.062758,1.721664,1.162000,1.133960,1.166627,1.371353,1.363483,1.173168,1.075330,1.556222,1.306847,1.102844,1.675542,1.080629,3.461607,1.173189,1.450214,1.754035,2.788193,1.769954,3.255347
2019-02-08,1.978380,3.446252,3.919879,4.007302,2.629577,1.547437,2.353511,3.834212,3.574311,2.670736,2.673022,2.900416,2.164261,1.559307,1.101330,2.283776,1.305466,2.302017,1.029108,1.734633,4.468024,3.367359,3.767744,0.983712,1.060537,1.721664,1.161383,1.132194,1.158833,1.373053,1.364042,1.170356,1.072998,1.555324,1.306847,1.096993,1.666182,1.071105,3.465099,1.169035,1.445733,1.757966,2.798783,1.761036,3.255347
2019-02-11,1.978320,3.446252,3.925256,4.023481,2.634021,1.549057,2.355258,3.866196,3.576976,2.672217,2.674496,2.901933,2.162206,1.558721,1.100660,2.285312,1.301962,2.288535,1.031575,1.740486,4.485676,3.369795,3.790232,0.985120,1.060449,1.725626,1.162451,1.139849,1.174955,1.372628,1.361246,1.172493,1.074476,1.562512,1.311897,1.101134,1.675542,1.073010,3.472329,1.166661,1.442995,1.756164,2.785038,1.766525,3.264247
2019-02-12,1.984921,3.446252,3.982743,4.044715,2.667518,1.566066,2.385713,3.914556,3.623496,2.706580,2.709268,2.939493,2.194177,1.558526,1.101106,2.310144,1.316246,2.311005,1.035481,1.767661,4.545508,3.413365,3.834953,0.987936,1.063990,1.735133,1.165563,1.148389,1.180012,1.377304,1.362923,1.181363,1.079210,1.569700,1.318392,1.105013,1.690363,1.073010,3.515715,1.182090,1.461913,1.756492,2.790897,1.792593,3.243737
2019-02-13,1.982954,3.501864,3.986052,4.060894,2.675722,1.568496,2.393202,3.925559,3.634884,2.715368,2.717519,2.948358,2.195718,1.556185,1.099767,2.317056,1.314359,2.294714,1.035070,1.776859,4.547226,3.423649,3.846071,0.988322,1.063990,1.734341,1.168532,1.150450,1.179119,1.376454,1.361804,1.184188,1.078519,1.571497,1.319836,1.112290,1.701284,1.085708,3.526686,1.182387,1.462162,1.753380,2.779856,1.797396,3.260377
2019-02-14,1.985616,3.501864,3.990188,4.045726,2.670937,1.568496,2.387710,3.934513,3.635611,2.709345,2.711330,2.941826,2.198415,1.558917,1.101508,2.302976,1.315168,2.299208,1.034124,1.770170,4.552226,3.415531,3.851124,0.988536,1.064427,1.735926,1.168176,1.150745,1.171683,1.376879,1.361246,1.187578,1.077049,1.578685,1.324887,1.111893,1.702064,1.076185,3.520452,1.182387,1.461664,1.756000,2.795403,1.775443,3.270826
2019-02-15,1.990282,3.576594,4.015829,4.029548,2.700675,1.588340,2.413672,3.997201,3.662505,2.738869,2.742075,2.974253,2.207659,1.559501,1.101553,2.330624,1.328643,2.295276,1.035686,1.780204,4.575971,3.453147,3.898878,0.990897,1.066394,1.742264,1.173616,1.156339,1.177632,1.381980,1.364601,1.186448,1.080024,1.583178,1.325609,1.117848,1.714545,1.081264,3.559101,1.198409,1.482822,1.757311,2.812078,1.813175,3.292884
2019-02-19,1.994069,3.543574,4.022860,4.048760,2.705460,1.596035,2.417666,4.008203,3.666140,2.743609,2.745906,2.979386,2.212025,1.560867,1.103116,2.336257,1.335111,2.318869,1.035481,1.787311,4.590030,3.459641,3.904183,0.996476,1.066175,1.745615,1.179530,1.159284,1.176621,1.384956,1.367397,1.190403,1.082212,1.589467,1.331382,1.123207,1.721565,1.087022,3.566082,1.204343,1.489045,1.758294,2.854889,1.815919,3.292110
2019-02-20,1.994638,3.529670,4.025755,4.086173,2.710587,1.602920,2.422408,4.027138,3.668320,2.749139,2.751210,2.986268,2.211639,1.560282,1.103116,2.346497,1.342118,2.328981,1.036179,1.790238,4.594248,3.464783,3.914543,0.994759,1.066613,1.748008,1.178152,1.154867,1.180101,1.385381,1.369075,1.194922,1.082851,1.588569,1.332825,1.122413,1.731705,1.087662,3.573562,1.209090,1.494272,1.758457,2.849932,1.827581,3.271600
2019-02-21,1.988277,3.470582,4.009212,4.090218,2.701016,1.598870,2.413921,4.011786,3.652087,2.739363,2.742566,2.975420,2.203550,1.557160,1.101330,2.342912,1.338345,2.323925,1.035419,1.785221,4.569097,3.453417,3.900393,0.993858,1.066394,1.743222,1.177080,1.159578,1.171653,1.381555,1.365719,1.186504,1.082585,1.584974,1.332171,1.118046,1.718445,1.083183,3.561344,1.206123,1.490290,1.754527,2.817711,1.817977,3.274696
2019-02-22,1.996346,3.470582,4.045606,4.130666,2.719816,1.603730,2.429398,4.046585,3.682374,2.756347,2.758380,2.993267,2.219857,1.560672,1.103116,2.358528,1.345622,2.350327,1.036365,1.796509,4.614557,3.474526,3.937789,0.996433,1.067924,1.755189,1.181585,1.167823,1.172992,1.387081,1.370753,1.199442,1.088114,1.595756,1.333625,1.120693,1.733266,1.094700,3.584783,1.210574,1.496015,1.758949,2.827850,1.815232,3.294045
2019-02-25,1.997252,3.644372,4.061322,4.183247,2.723234,1.610209,2.432893,4.047608,3.688431,2.760099,2.762702,2.997700,2.227946,1.560087,1.102893,2.359297,1.351281,2.381785,1.038276,1.792328,4.627210,3.479668,3.938799,0.996304,1.069367,1.757582,1.180608,1.170355,1.180964,1.387081,1.374109,1.199442,1.088006,1.598472,1.336531,1.118973,1.727806,1.083183,3.590018,1.214431,1.500247,1.758457,2.824921,1.822779,3.268117
2019-02-26,1.998788,3.644372,4.056773,4.162012,2.718791,1.616284,2.430896,4.019718,3.686977,2.758124,2.760639,2.995483,2.230257,1.562233,1.104617,2.355200,1.355593,2.374482,1.040341,1.795255,4.625961,3.477503,3.911006,0.999050,1.070940,1.761572,1.180655,1.172535,1.179714,1.387931,1.376345,1.203397,1.087315,1.596662,1.333625,1.114804,1.716885,1.084463,3.583286,1.219475,1.508212,1.760423,2.829653,1.817291,3.258055
2019-02-27,1.995043,3.699985,4.060495,4.152911,2.720158,1.610614,2.429898,4.025348,3.691823,2.756939,2.759264,2.993967,2.228845,1.559112,1.103049,2.359040,1.349664,2.355944,1.042448,1.797345,4.625336,3.476691,3.922123,1.001153,1.070984,1.762369,1.177318,1.172240,1.180905,1.384531,1.374667,1.203397,1.083685,1.600283,1.331444,1.109181,1.716885,1.076145,3.584533,1.215618,1.502487,1.756656,2.809599,1.824151,3.241802
