Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,OIH,OIH,OIH,OIH,OIH,OIH,OIH,OIH
Date,,,,,,,,
2002-01-14,0.0,236.2827911376953,0.0,242.76492962900753,236.10273459712414,242.40481654786524,0.0,87390
2002-01-15,0.0,242.2247772216797,0.0,244.83563845780992,236.64294164268455,236.64294164268455,0.0,209460
2002-01-16,0.0,233.6268768310547,0.0,238.57851307383856,233.6268768310547,237.45312902411968,0.0,175935
2002-01-17,0.0,233.2667999267578,0.0,237.31813367798526,230.20577709243224,235.42749889705635,0.0,145005
2002-01-18,0.0,234.25718688964844,0.0,237.45324285618193,233.85206986793338,236.32787887312372,0.0,43935
2002-01-22,0.0,230.70108032226562,0.0,239.07385821549195,230.70108032226565,235.87780138204084,0.0,116940
2002-01-23,0.0,242.62982177734375,0.0,243.6201324413089,232.2764090776487,234.25705101172278,0.0,179235
2002-01-24,0.0,254.51388549804688,0.0,254.64893825507355,243.98042984700987,245.33087499264616,0.0,145020
2002-01-25,0.0,259.73516845703125,0.0,263.56143694361236,255.09864662253565,255.09864662253565,0.0,153510
2002-01-28,0.0,252.7581329345703,0.0,261.0858579900511,251.67777351047803,261.0408541757076,0.0,105495
2002-01-29,0.0,249.11172485351562,0.0,252.0827161260929,245.69061336067082,251.4074945834392,0.0,90570
2002-01-30,0.0,254.89332580566406,0.093333,257.50484689991373,243.59174633748418,246.29331846178664,0.0,154860
2002-01-31,0.0,263.94354248046875,0.0,266.2398948765777,258.45034815540333,258.45034815540333,0.0,210615
2002-02-01,0.0,263.26806640625,0.0,269.6617894672434,260.0712254871028,263.6733061488136,0.0,215355
2002-02-04,0.0,255.34353637695312,0.0,262.9529598361709,254.44300569497523,262.0524291541931,0.0,105720
2002-02-05,0.0,250.7958984375,0.0,254.93830676254223,247.1037451658248,252.28175041928878,0.0,209565
2002-02-06,0.0,255.0732879638672,0.0,258.18009832507204,251.06596779604374,251.06596779604374,0.0,110745
2002-02-07,0.0,246.477294921875,0.213333,253.4152382504676,246.477294921875,251.7933848502616,0.0,103995
2002-02-08,0.0,251.8385467529297,0.0,252.7395860194876,244.17978516766902,244.81049821816322,0.0,86235
2002-02-11,0.0,261.52484130859375,0.0,262.65112574049573,250.0366699849604,251.83872920060554,0.0,198600
2002-02-12,0.0,257.92095947265625,0.0,263.5524284943141,256.6144698785601,258.4615922126166,0.0,170235
2002-02-13,0.0,259.9476623535156,0.0,262.7859207173274,253.28002578875063,257.4698318261907,0.0,218775
2002-02-14,0.0,262.6510925292969,0.0,266.4804962349681,260.2633607614597,261.7050120762866,0.0,106605
2002-02-15,0.0,264.2279968261719,0.0,268.01234054726206,262.0204681446228,266.9310965379486,0.0,77445
2002-02-19,0.0,262.4296875,0.14,264.5027943479572,255.98497992171696,261.2579224857667,0.0,185730
2002-02-20,0.0,259.50030517578125,0.0,263.150791603338,257.2018522866081,260.3115335509692,0.0,141210
2002-02-21,0.0,268.7840576171875,0.0,272.29932964075584,263.1055254019016,263.6463301346419,0.0,262575
2002-02-22,0.0,273.5751037597656,0.02,277.1807134130114,267.44559004381495,268.39205664625734,0.0,117945
2002-02-25,0.0,283.58111572265625,0.0,285.8796870288612,275.3783577115308,279.43466729828924,0.0,197550
2002-02-26,0.0,282.58001708984375,0.186667,283.6171058792483,277.98082914611405,283.3465484137987,0.0,242115
2002-02-27,0.0,278.2731628417969,0.033333,285.397960510312,275.29698336628775,281.83556167605445,0.0,269235
2002-02-28,0.0,280.0318908691406,0.0,285.172577052195,280.0318908691406,282.4669549181936,0.0,86370
2002-03-01,0.0,282.87298583984375,0.0,284.0003222461218,278.27341284337587,284.0003222461218,0.0,55050
2002-03-04,0.0,295.3638916015625,0.0,295.63447046513255,284.0002811687687,284.0002811687687,0.0,195330
2002-03-05,0.0,293.5149230957031,0.0,295.9049046544123,291.981739842047,293.5600264348156,0.0,142410
