Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,BND,BND,BND,BND,BND,BND,BND,BND
Date,,,,,,,,
2008-03-11,0.0,45.1389045715332,0.0,45.268361151189836,45.02121922061355,45.26247553682134,0.0,85900
2008-03-12,0.0,45.556678771972656,0.0,45.56256438445085,45.1447756866375,45.1447756866375,0.0,66200
2008-03-13,0.0,45.356605529785156,0.0,45.56255703925102,45.21537778951753,45.41544817686023,0.0,207000
2008-03-14,0.0,45.55082321166992,0.0,45.83915553321439,45.450785701028025,45.521399622173575,0.0,119900
2008-03-17,0.0,45.70383071899414,0.0,45.93332043838659,45.3095796102339,45.68029273631143,0.0,83700
2008-03-18,0.0,45.74503707885742,0.0,46.97487129040396,45.656770735253446,46.97487129040396,0.0,86200
2008-03-19,0.0,45.780330657958984,0.0,45.98628239634626,45.739140310281535,45.84505898851087,0.0,144700
2008-03-20,0.0,45.90388107299805,0.0,46.09806148798295,45.7038105531774,46.09806148798295,0.0,77400
2008-03-24,0.0,45.650856018066406,0.0,46.492319494434085,45.56258973940221,46.492319494434085,0.0,300600
2008-03-25,0.0,45.73910903930664,0.0,46.103936300906746,45.603766852662396,46.103936300906746,0.0,134900
2008-03-26,0.0,45.780330657958984,0.0,46.05689185555836,45.686178726461264,46.05689185555836,0.0,117400
2008-03-27,0.0,45.78617477416992,0.0,45.856788665710624,45.633184743276395,45.633184743276395,0.0,86600
2008-03-28,0.0,45.821495056152344,0.0,46.28047423874811,45.721457563236136,46.28047423874811,0.0,78900
2008-03-31,0.0,45.98040008544922,0.0,46.1216235034422,45.69795324946324,46.1216235034422,0.0,101600
2008-04-01,0.0,45.50251770019531,0.301,46.21727825622475,45.30758177397667,45.93373918788149,0.0,1952300
2008-04-02,0.0,45.44342041015625,0.0,45.632447845556385,45.3548128139566,45.49067839569867,0.0,170100
2008-04-03,0.0,45.425689697265625,0.0,45.6619750656982,45.390243962601176,45.57927586276208,0.0,279000
2008-04-04,0.0,45.84510803222656,0.0,45.898269890242965,45.64426383059033,45.898269890242965,0.0,294600
2008-04-07,0.0,45.66790008544922,0.0,45.797857323620555,45.51431835558368,45.797857323620555,0.0,105600
2008-04-08,0.0,45.69152069091797,0.0,45.7801282921923,45.5911008459663,45.7801282921923,0.0,97200
2008-04-09,0.0,45.86872100830078,0.0,45.91007060790753,45.685597489955185,45.79192567562515,0.0,78500
